Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2006-07,22,CHA,NBA,PF,78,2326,7.9,.450,.273,.179,2.7,9.2,5.9,11.9,0.6,0.2,11.3,22.4,,-2.2,0.8,-1.5,-0.030,,-3.0,-2.5,-5.5,-2.0
2008-09,24,TOT,NBA,SF,52,711,5.7,.448,.430,.103,3.1,10.6,6.9,9.4,0.7,0.5,12.1,17.5,,-0.6,0.6,0.0,.001,,-3.8,-1.7,-5.5,-0.6
2008-09,24,CHA,NBA,SF,44,667,5.8,.452,.436,.100,3.0,10.3,6.7,9.4,0.7,0.5,11.6,17.6,,-0.5,0.5,0.1,.004,,-3.6,-1.7,-5.3,-0.6
2008-09,24,LAL,NBA,SF,8,44,2.9,.388,.333,.167,5.2,15.2,10.3,9.2,0.0,0.0,18.9,15.9,,-0.1,0.0,0.0,-0.045,,-6.4,-2.1,-8.5,-0.1
2009-10,25,LAL,NBA,SF,31,241,7.4,.418,.247,.094,4.7,10.1,7.4,11.3,0.6,0.6,10.2,18.3,,-0.2,0.2,0.0,.009,,-4.4,-1.8,-6.2,-0.3
Career,,,NBA,,161,3278,7.4,.448,.300,.160,2.9,9.6,6.2,11.3,0.6,0.3,11.4,21.1,,-3.0,1.6,-1.4,-0.021,,-3.3,-2.3,-5.5,-2.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,CHA,NBA,,122,2993,7.4,.451,.303,.165,2.7,9.5,6.0,11.4,0.7,0.3,11.4,21.4,,-2.7,1.3,-1.4,-0.023,,-3.1,-2.3,-5.4,-2.6
2 seasons,,LAL,NBA,,39,285,6.7,.414,.258,.103,4.8,10.9,7.9,11.0,0.5,0.5,11.4,17.9,,-0.3,0.3,0.0,.001,,-4.7,-1.8,-6.6,-0.3
