Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2003-04,23,DAL,NBA,SF,67,1589,15.7,.485,.124,.259,9.9,15.4,12.6,8.8,2.2,2.5,10.2,18.2,,2.3,1.2,3.5,.104,,0.6,0.5,1.2,1.3
2004-05,24,DAL,NBA,SF,76,2446,15.8,.535,.145,.293,7.9,14.1,11.1,7.2,2.5,1.5,12.0,18.6,,3.0,3.4,6.4,.126,,0.8,1.7,2.5,2.8
2005-06,25,DAL,NBA,SF,59,1915,19.3,.536,.085,.359,7.9,15.3,11.7,10.4,1.9,1.0,8.4,22.9,,4.4,2.3,6.7,.168,,2.2,0.1,2.3,2.0
2006-07 ★,26,DAL,NBA,SF,70,2455,20.0,.548,.222,.273,6.5,16.6,11.7,9.2,1.8,1.7,9.3,25.2,,5.0,3.8,8.8,.173,,2.1,0.7,2.8,3.0
2007-08,27,DAL,NBA,SF,76,2757,18.3,.534,.168,.308,5.2,16.7,11.2,10.6,1.1,0.9,7.5,25.9,,4.8,3.2,8.0,.140,,1.3,-0.5,0.8,1.9
2008-09,28,DAL,NBA,SF,52,1663,17.0,.532,.215,.281,4.1,14.0,9.1,8.6,1.7,1.3,9.2,26.7,,1.5,1.7,3.2,.091,,0.1,-1.0,-0.9,0.5
2009-10,29,TOT,NBA,SF,35,918,12.7,.496,.222,.358,3.8,11.8,7.8,8.5,1.5,0.9,9.3,24.8,,0.2,0.9,1.0,.054,,-1.8,-1.5,-3.3,-0.3
2009-10,29,DAL,NBA,SF,31,827,12.0,.492,.219,.348,3.6,11.8,7.8,8.5,1.4,0.8,9.8,24.3,,0.0,0.8,0.8,.045,,-2.1,-1.4,-3.5,-0.3
2009-10,29,WAS,NBA,SF,4,91,19.2,.529,.239,.435,5.0,11.6,8.2,8.2,1.7,1.7,5.2,28.8,,0.2,0.1,0.3,.139,,1.3,-3.1,-1.9,0.0
2010-11,30,WAS,NBA,SF,18,409,9.2,.416,.179,.290,4.8,16.2,10.3,9.4,1.6,0.9,9.9,21.9,,-0.5,0.3,-0.2,-0.027,,-4.1,-1.6,-5.8,-0.4
2011-12,31,UTA,NBA,SF,43,991,10.5,.461,.102,.269,4.5,13.9,9.2,7.9,1.7,0.8,11.6,20.7,,-0.2,0.7,0.5,.025,,-2.6,-0.9,-3.4,-0.4
2012-13,32,MIN,NBA,SF,11,207,9.5,.450,.208,.156,4.8,15.4,9.9,3.2,2.5,1.1,10.8,20.0,,-0.2,0.3,0.0,.009,,-4.6,-0.6,-5.2,-0.2
Career,,,NBA,,507,15350,16.7,.522,.167,.297,6.4,15.2,10.8,9.0,1.8,1.3,9.4,23.0,,20.2,17.8,38.0,.119,,0.6,0.0,0.6,10.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7 seasons,,DAL,NBA,,431,13652,17.5,.530,.170,.300,6.6,15.2,11.0,9.1,1.8,1.4,9.3,23.2,,20.9,16.5,37.4,.132,,1.0,0.2,1.2,11.2
1 season,,UTA,NBA,,43,991,10.5,.461,.102,.269,4.5,13.9,9.2,7.9,1.7,0.8,11.6,20.7,,-0.2,0.7,0.5,.025,,-2.6,-0.9,-3.4,-0.4
2 seasons,,WAS,NBA,,22,500,11.0,.442,.192,.322,4.9,15.4,9.9,9.2,1.6,1.1,8.8,23.1,,-0.3,0.3,0.0,.003,,-3.2,-1.9,-5.1,-0.4
1 season,,MIN,NBA,,11,207,9.5,.450,.208,.156,4.8,15.4,9.9,3.2,2.5,1.1,10.8,20.0,,-0.2,0.3,0.0,.009,,-4.6,-0.6,-5.2,-0.2
