Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2004-05,19,ORL,NBA,PF,82,2670,17.2,.571,.003,.610,12.2,22.2,17.3,4.4,1.5,3.6,16.1,16.7,,3.8,3.5,7.3,.131,,-0.5,1.5,1.0,2.0
2005-06,20,ORL,NBA,PF,82,3021,19.3,.565,.002,.679,12.1,29.2,20.9,7.2,1.2,3.0,15.9,21.3,,4.2,4.4,8.6,.137,,-0.2,1.4,1.2,2.5
2006-07 ★,21,ORL,NBA,C,82,3023,21.1,.619,.002,.763,11.8,28.9,20.5,9.5,1.2,4.2,21.4,22.7,,3.9,5.8,9.7,.154,,0.5,3.1,3.6,4.3
2007-08 ★,22,ORL,NBA,C,82,3088,22.9,.619,.004,.921,10.9,31.6,21.7,6.1,1.2,4.2,16.1,24.2,,6.4,6.4,12.9,.200,,-0.2,2.5,2.2,3.3
2008-09 ★,23,ORL,NBA,C,79,2821,25.4,.600,.002,.867,13.8,29.5,21.8,7.3,1.4,5.9,15.1,26.1,,6.2,7.6,13.8,.234,,0.1,4.3,4.4,4.6
2009-10 ★,24,ORL,NBA,C,82,2843,24.0,.630,.008,.978,12.0,31.3,22.0,8.7,1.4,6.0,18.7,23.9,,6.1,7.1,13.2,.223,,0.4,5.0,5.5,5.4
2010-11 ★,25,ORL,NBA,C,78,2935,26.1,.616,.007,.877,12.6,30.6,21.8,6.8,1.9,4.9,16.2,27.2,,6.7,7.7,14.4,.235,,0.9,3.9,4.8,5.0
2011-12 ★,26,ORL,NBA,C,54,2070,24.2,.569,.010,.788,11.0,33.1,21.9,9.8,2.1,4.4,15.2,26.1,,3.3,4.4,7.7,.179,,0.1,3.7,3.8,3.0
2012-13 ★,27,LAL,NBA,C,76,2722,19.4,.573,.007,.887,10.4,27.4,19.1,6.6,1.6,4.9,16.6,22.2,,2.8,4.8,7.6,.134,,-1.5,2.8,1.3,2.3
2013-14 ★,28,HOU,NBA,C,71,2396,21.3,.600,.009,.798,11.4,27.9,20.1,9.3,1.2,4.0,17.5,24.0,,4.0,4.1,8.0,.161,,-0.3,2.2,1.9,2.4
2014-15,29,HOU,NBA,C,41,1223,19.2,.596,.005,.641,10.0,28.9,19.5,7.3,1.1,3.4,17.5,23.3,,1.4,2.2,3.6,.140,,-2.4,1.2,-1.2,0.3
2015-16,30,HOU,NBA,C,71,2280,18.9,.604,.010,.790,11.4,29.1,20.2,7.0,1.5,4.1,17.0,18.4,,3.5,3.1,6.6,.138,,-1.1,1.8,0.6,1.5
Career,,,NBA,,880,31092,21.7,.599,.006,.814,11.7,29.1,20.6,7.5,1.4,4.4,16.9,23.0,,52.1,61.1,113.2,.175,,-0.2,2.9,2.7,36.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8 seasons,,ORL,NBA,,621,22471,22.5,.601,.005,.820,12.1,29.5,21.0,7.4,1.5,4.5,16.9,23.5,,40.5,47.0,87.5,.187,,0.1,3.2,3.3,30.1
3 seasons,,HOU,NBA,,183,5899,20.0,.600,.008,.759,11.1,28.5,20.0,8.0,1.3,3.9,17.3,21.7,,8.8,9.3,18.1,.148,,-1.0,1.8,0.8,4.1
1 season,,LAL,NBA,,76,2722,19.4,.573,.007,.887,10.4,27.4,19.1,6.6,1.6,4.9,16.6,22.2,,2.8,4.8,7.6,.134,,-1.5,2.8,1.3,2.3
