Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2012-13,19,ORL,NBA,SF,76,1974,12.5,.504,.207,.227,7.0,12.2,9.6,3.9,2.3,2.4,10.0,15.9,,0.7,1.7,2.4,.059,,-1.8,0.7,-1.0,0.5
2013-14,20,ORL,NBA,SF,80,1950,11.8,.542,.319,.296,4.0,11.4,7.7,6.4,2.5,2.0,13.6,14.8,,0.6,2.1,2.8,.068,,-1.6,1.4,-0.1,0.9
2014-15,21,ORL,NBA,SF,45,674,8.4,.449,.354,.259,6.3,11.6,8.9,5.4,2.4,1.1,13.3,13.7,,-0.3,0.6,0.3,.021,,-3.1,0.2,-2.9,-0.1
2015-16,22,POR,NBA,SF,78,1457,13.3,.541,.341,.270,7.5,13.3,10.4,6.9,1.7,1.9,11.9,15.6,,1.6,1.3,2.9,.096,,-0.4,0.2,-0.2,0.7
Career,,,NBA,,279,6055,12.0,.520,.289,.262,6.1,12.1,9.1,5.6,2.3,2.0,11.9,15.2,,2.7,5.7,8.4,.067,,-1.5,0.8,-0.8,1.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,ORL,NBA,,201,4598,11.6,.512,.271,.259,5.6,11.8,8.7,5.2,2.4,2.1,11.9,15.1,,1.1,4.4,5.5,.057,,-1.9,0.9,-0.9,1.2
1 season,,POR,NBA,,78,1457,13.3,.541,.341,.270,7.5,13.3,10.4,6.9,1.7,1.9,11.9,15.6,,1.6,1.3,2.9,.096,,-0.4,0.2,-0.2,0.7
