Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2005-06,23,BOS,NBA,PF,61,1376,14.0,.548,.025,.420,9.3,16.9,13.2,6.8,1.3,0.3,11.6,15.9,,1.9,1.2,3.1,.108,,-1.1,-0.8,-1.9,0.1
2006-07,24,BOS,NBA,PF,73,2275,13.7,.534,.058,.322,6.4,15.2,10.7,9.2,1.1,0.4,11.3,18.5,,2.5,1.7,4.2,.089,,-0.7,-0.5,-1.2,0.5
2007-08,25,MIN,NBA,PF,82,2434,15.7,.539,.209,.267,6.1,16.8,11.3,9.6,1.4,0.3,9.1,19.5,,3.6,1.2,4.8,.096,,0.7,-1.0,-0.3,1.1
2008-09,26,MIN,NBA,SF,82,2614,12.5,.518,.293,.186,4.6,13.3,8.8,8.7,1.3,0.6,10.8,20.4,,1.3,1.3,2.5,.046,,-0.3,-0.9,-1.3,0.5
2009-10,27,MIN,NBA,SF,76,2210,12.1,.528,.272,.172,3.8,14.0,8.8,8.8,1.4,0.5,10.8,17.4,,1.5,0.9,2.4,.052,,-0.8,-0.9,-1.7,0.2
2010-11,28,LAC,NBA,SF,76,2095,9.0,.504,.418,.168,3.4,10.7,7.1,8.5,1.5,0.4,9.2,12.7,,1.3,1.2,2.5,.057,,-1.0,-0.1,-1.1,0.5
2011-12,29,LAC,NBA,SF,32,425,4.4,.371,.305,.116,3.9,13.3,8.5,4.1,2.0,0.0,13.1,12.5,,-0.5,0.3,-0.2,-0.021,,-5.0,-0.4,-5.4,-0.4
2013-14,31,OKC,NBA,SF,5,34,0.2,.375,.250,.000,0.0,12.7,6.6,4.1,0.0,0.0,11.1,11.7,,-0.1,0.0,0.0,-0.039,,-7.2,-2.4,-9.6,-0.1
Career,,,NBA,,487,13463,12.5,.525,.225,.239,5.3,14.3,9.7,8.6,1.4,0.4,10.5,17.5,,11.5,7.9,19.4,.069,,-0.6,-0.7,-1.3,2.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,MIN,NBA,,240,7258,13.4,.528,.259,.209,4.9,14.7,9.6,9.0,1.3,0.5,10.2,19.2,,6.4,3.4,9.8,.065,,-0.1,-0.9,-1.1,1.7
2 seasons,,BOS,NBA,,134,3651,13.8,.538,.047,.354,7.5,15.9,11.6,8.3,1.2,0.4,11.4,17.5,,4.4,2.9,7.3,.096,,-0.9,-0.6,-1.4,0.5
2 seasons,,LAC,NBA,,108,2520,8.2,.483,.400,.160,3.5,11.1,7.3,7.8,1.6,0.4,9.8,12.7,,0.8,1.5,2.3,.044,,-1.7,-0.1,-1.8,0.1
1 season,,OKC,NBA,,5,34,0.2,.375,.250,.000,0.0,12.7,6.6,4.1,0.0,0.0,11.1,11.7,,-0.1,0.0,0.0,-0.039,,-7.2,-2.4,-9.6,-0.1
