Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2011-12,19,CLE,NBA,PG,51,1558,21.4,.566,.245,.262,3.1,11.2,7.0,36.5,1.8,1.0,16.1,28.7,,3.4,0.6,4.1,.125,,4.9,-1.7,3.3,2.1
2012-13 ★,20,CLE,NBA,PG,59,2048,21.4,.553,.261,.271,1.8,10.8,6.1,32.7,2.3,0.8,13.8,30.2,,4.2,1.1,5.3,.125,,4.9,-1.6,3.3,2.8
2013-14 ★,21,CLE,NBA,PG,71,2496,20.1,.533,.278,.273,2.3,9.5,5.8,31.6,2.2,0.8,12.1,28.2,,4.6,2.1,6.7,.128,,4.1,-0.9,3.2,3.3
2014-15 ★,22,CLE,NBA,PG,75,2730,21.5,.583,.306,.296,2.3,7.5,5.0,25.0,2.2,0.6,11.8,26.2,,8.4,2.0,10.4,.183,,4.7,-1.4,3.3,3.7
2015-16,23,CLE,NBA,PG,53,1667,19.9,.540,.298,.217,3.0,7.6,5.3,26.6,1.7,0.9,11.4,29.5,,3.2,1.7,5.0,.143,,3.0,-1.4,1.6,1.5
Career,,,NBA,,309,10499,20.9,.555,.280,.267,2.4,9.2,5.8,30.0,2.1,0.8,12.8,28.3,,23.8,7.6,31.4,.144,,4.4,-1.3,3.0,13.3
