Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2011-12,22,HOU,NBA,PF,17,126,3.8,.348,.315,.148,4.6,10.2,7.4,3.7,0.8,1.2,6.5,22.2,,-0.3,0.1,-0.2,-0.083,,-6.5,-3.5,-10.0,-0.3
2012-13,23,TOT,NBA,PF-SF,77,1524,11.3,.516,.443,.222,6.0,14.6,10.3,6.4,1.5,1.0,11.8,18.9,,0.6,1.2,1.8,.058,,-1.0,-1.0,-1.9,0.0
2012-13,23,HOU,NBA,PF,54,1154,12.1,.537,.485,.188,6.3,15.2,10.8,6.3,1.2,1.1,10.9,18.4,,1.1,0.9,2.0,.084,,-0.1,-1.0,-1.1,0.3
2012-13,23,PHO,NBA,SF,23,370,8.6,.453,.310,.333,5.1,12.9,8.9,6.4,2.5,0.8,14.2,20.2,,-0.5,0.3,-0.2,-0.022,,-3.7,-0.9,-4.7,-0.2
2013-14,24,PHO,NBA,SF,82,1800,14.8,.552,.399,.244,5.2,14.6,9.9,7.6,2.0,0.8,11.6,19.9,,2.3,1.8,4.2,.111,,0.6,-0.5,0.2,1.0
2014-15,25,PHO,NBA,PF,81,2045,13.7,.520,.410,.148,3.9,16.9,10.3,10.2,1.5,0.6,8.2,19.0,,2.2,1.8,4.0,.093,,0.2,-0.6,-0.4,0.8
2015-16,26,DET,NBA,SF,80,2856,12.7,.531,.315,.287,3.3,12.4,7.7,11.0,1.2,0.6,11.6,18.4,,2.9,2.5,5.4,.091,,0.2,0.5,0.7,2.0
Career,,,NBA,,337,8351,13.0,.527,.381,.227,4.4,14.4,9.3,9.1,1.5,0.7,10.7,19.0,,7.7,7.5,15.2,.087,,0.0,-0.3,-0.3,3.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,PHO,NBA,,186,4215,13.7,.528,.397,.204,4.6,15.6,10.0,8.8,1.8,0.7,10.3,19.5,,4.0,4.0,8.0,.091,,0.0,-0.6,-0.5,1.6
1 season,,DET,NBA,,80,2856,12.7,.531,.315,.287,3.3,12.4,7.7,11.0,1.2,0.6,11.6,18.4,,2.9,2.5,5.4,.091,,0.2,0.5,0.7,2.0
2 seasons,,HOU,NBA,,71,1280,11.3,.515,.465,.183,6.1,14.7,10.4,6.1,1.1,1.1,10.4,18.8,,0.8,1.0,1.8,.067,,-0.7,-1.2,-2.0,0.0
