Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2008-09,22,MIL,NBA,SF,59,716,10.1,.494,.188,.339,6.9,12.3,9.5,9.5,1.1,3.4,15.6,20.9,,-0.3,0.7,0.4,.030,,-3.4,0.2,-3.3,-0.2
2009-10,23,CHI,NBA,SF,8,29,2.8,.273,.167,.500,7.8,11.3,9.6,9.3,1.8,2.6,0.0,11.3,,0.0,0.0,0.0,.030,,-5.2,1.5,-3.7,0.0
Career,,,NBA,,67,745,9.9,.488,.187,.343,7.0,12.2,9.5,9.5,1.1,3.3,15.3,20.5,,-0.3,0.8,0.5,.030,,-3.5,0.2,-3.3,-0.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,MIL,NBA,,59,716,10.1,.494,.188,.339,6.9,12.3,9.5,9.5,1.1,3.4,15.6,20.9,,-0.3,0.7,0.4,.030,,-3.4,0.2,-3.3,-0.2
1 season,,CHI,NBA,,8,29,2.8,.273,.167,.500,7.8,11.3,9.6,9.3,1.8,2.6,0.0,11.3,,0.0,0.0,0.0,.030,,-5.2,1.5,-3.7,0.0
