Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2011-12,19,UTA,NBA,C,66,874,14.5,.539,.004,.445,13.9,22.7,18.3,1.4,1.1,2.1,16.1,17.3,,0.9,0.8,1.7,.095,,-2.6,-2.1,-4.7,-0.6
2012-13,20,UTA,NBA,C,70,1078,17.6,.588,.003,.309,14.5,18.6,16.5,5.0,1.4,2.3,19.0,22.4,,1.2,1.0,2.3,.101,,-0.9,-1.2,-2.1,0.0
2013-14,21,UTA,NBA,C,80,2138,15.6,.523,.001,.239,11.6,20.9,16.1,6.4,0.7,1.5,13.3,23.3,,1.3,0.9,2.2,.050,,-2.1,-1.8,-3.9,-1.0
2014-15,22,TOT,NBA,C,75,2135,20.3,.564,.048,.252,14.6,20.5,17.6,4.8,0.9,1.1,12.3,24.7,,4.3,2.1,6.4,.145,,0.2,-2.3,-2.1,-0.1
2014-15,22,UTA,NBA,C,49,1326,17.5,.535,.070,.203,12.9,20.5,16.7,3.8,0.9,1.0,12.8,25.1,,1.4,1.3,2.7,.099,,-1.5,-2.6,-4.1,-0.7
2014-15,22,OKC,NBA,C,26,809,24.9,.611,.012,.335,17.5,20.5,19.0,6.4,0.8,1.3,11.6,23.9,,2.9,0.8,3.7,.220,,3.0,-1.7,1.2,0.7
2015-16,23,OKC,NBA,C,82,1721,24.0,.626,.029,.349,16.7,24.9,21.0,3.1,0.7,1.5,12.2,23.4,,6.0,2.1,8.1,.226,,1.3,-3.1,-1.7,0.1
Career,,,NBA,,373,7946,18.8,.569,.022,.292,14.2,21.6,17.9,4.5,0.9,1.6,13.7,22.9,,13.7,7.1,20.7,.125,,-0.6,-2.2,-2.8,-1.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,UTA,NBA,,265,5416,16.3,.541,.021,.265,12.9,20.7,16.7,4.7,0.9,1.6,14.6,22.6,,4.8,4.1,8.9,.079,,-1.8,-1.9,-3.7,-2.4
2 seasons,,OKC,NBA,,108,2530,24.3,.621,.023,.345,16.9,23.5,20.4,4.2,0.8,1.4,12.0,23.6,,8.9,2.9,11.8,.224,,1.9,-2.7,-0.8,0.8
