Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2010-11,21,WAS,NBA,PF,58,635,8.4,.479,.000,.211,13.9,13.4,13.7,2.4,1.4,3.4,20.7,14.1,,-0.2,0.5,0.2,.017,,-4.2,-0.2,-4.5,-0.4
2011-12,22,WAS,NBA,C,57,1176,15.8,.549,.003,.183,9.8,17.1,13.4,4.8,0.8,5.0,13.8,18.2,,1.2,1.1,2.3,.094,,-1.8,0.5,-1.3,0.2
2012-13,23,WAS,NBA,C,79,1721,10.3,.478,.000,.123,6.8,15.5,11.1,6.1,0.7,2.7,14.7,23.5,,-2.1,2.2,0.1,.004,,-5.6,-0.1,-5.7,-1.6
2013-14,24,WAS,NBA,C,53,578,12.5,.533,.000,.141,10.5,15.3,12.8,4.9,0.3,3.7,14.9,21.5,,0.2,0.6,0.8,.066,,-4.1,-1.2,-5.2,-0.5
2014-15,25,WAS,NBA,C,79,1235,12.5,.535,.004,.182,8.1,17.9,13.1,8.0,0.4,3.8,16.8,21.5,,0.0,1.7,1.7,.066,,-3.7,0.7,-3.0,-0.3
2015-16,26,NYK,NBA,C,48,526,10.8,.435,.010,.112,6.5,19.5,13.1,14.8,0.8,5.2,16.7,22.2,,-0.8,0.7,-0.2,-0.015,,-5.9,1.5,-4.4,-0.3
Career,,,NBA,,374,5871,11.9,.505,.002,.153,8.8,16.5,12.6,6.5,0.7,3.8,15.7,20.7,,-1.8,6.8,5.0,.041,,-4.2,0.2,-4.0,-2.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,WAS,NBA,,326,5345,12.0,.512,.002,.158,9.0,16.2,12.6,5.7,0.7,3.7,15.5,20.5,,-1.0,6.1,5.1,.046,,-4.0,0.1,-3.9,-2.6
1 season,,NYK,NBA,,48,526,10.8,.435,.010,.112,6.5,19.5,13.1,14.8,0.8,5.2,16.7,22.2,,-0.8,0.7,-0.2,-0.015,,-5.9,1.5,-4.4,-0.3
