Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2004-05,19,SEA,NBA,C,16,72,5.2,.501,.000,.818,1.7,6.8,4.2,4.2,0.8,7.6,21.1,12.2,,0.0,0.1,0.0,.004,,-5.4,2.6,-2.8,0.0
2005-06,20,SEA,NBA,C,47,987,12.7,.536,.000,.378,11.3,21.1,16.2,1.2,0.8,4.4,14.8,15.0,,0.7,0.3,1.1,.052,,-2.9,-1.5,-4.3,-0.6
2007-08,22,SEA,NBA,C,8,98,2.9,.391,.000,.118,6.7,13.3,10.0,1.4,2.5,4.4,35.9,12.3,,-0.3,0.1,-0.2,-0.074,,-8.7,3.1,-5.7,-0.1
2008-09,23,OKC,NBA,C,26,343,11.5,.551,.000,.225,6.9,23.2,14.9,4.0,0.7,3.7,9.3,11.1,,0.3,0.4,0.7,.104,,-3.9,0.8,-3.1,-0.1
Career,,,NBA,,97,1500,11.4,.531,.000,.347,9.6,20.4,14.9,2.0,0.9,4.4,15.3,13.8,,0.8,0.9,1.7,.054,,-3.6,-0.4,-4.1,-0.8
