Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2012-13,21,DAL,NBA,SG,8,26,14.8,.538,.214,.143,4.4,8.4,6.4,6.8,2.0,0.0,11.8,29.6,,0.0,0.0,0.0,.033,,-1.8,-4.5,-6.3,0.0
2013-14,22,TOT,NBA,SG,13,80,8.5,.464,.333,.762,1.4,7.2,4.3,14.4,1.9,0.0,6.7,16.6,,0.1,0.0,0.1,.075,,-2.4,-2.7,-5.1,-0.1
2013-14,22,ATL,NBA,SG,5,22,-1.8,.347,.500,1.000,0.0,5.2,2.6,18.8,0.0,0.0,41.0,10.1,,-0.1,0.0,-0.1,-0.110,,-8.8,-3.5,-12.4,-0.1
2013-14,22,SAC,NBA,SG,8,58,12.4,.477,.316,.737,1.9,7.9,4.9,12.7,2.6,0.0,0.0,19.1,,0.1,0.0,0.2,.145,,0.0,-2.3,-2.3,0.0
2014-15,23,LAC,NBA,SG,19,89,7.3,.452,.394,.394,1.3,9.9,5.7,16.4,1.7,0.0,15.3,23.2,,-0.1,0.1,0.0,-0.023,,-4.0,-2.7,-6.7,-0.1
2015-16,24,TOT,NBA,SG,44,410,5.9,.464,.371,.524,0.8,9.6,5.3,6.9,1.8,0.4,14.0,16.5,,-0.3,0.4,0.1,.014,,-4.6,-1.3,-5.9,-0.4
2015-16,24,CLE,NBA,SG,40,355,5.9,.464,.352,.527,1.0,8.2,4.6,7.6,1.7,0.5,13.8,16.6,,-0.2,0.4,0.1,.018,,-4.4,-1.0,-5.4,-0.3
2015-16,24,MIL,NBA,SG,4,55,5.8,.468,.500,.500,0.0,18.5,9.3,2.5,1.9,0.0,14.9,16.4,,-0.1,0.0,0.0,-0.012,,-5.7,-3.2,-8.9,-0.1
Career,,,NBA,,84,605,6.8,.467,.358,.497,1.1,9.3,5.2,9.3,1.8,0.3,13.2,18.1,,-0.3,0.5,0.2,.017,,-4.1,-1.8,-5.9,-0.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,CLE,NBA,,40,355,5.9,.464,.352,.527,1.0,8.2,4.6,7.6,1.7,0.5,13.8,16.6,,-0.2,0.4,0.1,.018,,-4.4,-1.0,-5.4,-0.3
1 season,,LAC,NBA,,19,89,7.3,.452,.394,.394,1.3,9.9,5.7,16.4,1.7,0.0,15.3,23.2,,-0.1,0.1,0.0,-0.023,,-4.0,-2.7,-6.7,-0.1
1 season,,DAL,NBA,,8,26,14.8,.538,.214,.143,4.4,8.4,6.4,6.8,2.0,0.0,11.8,29.6,,0.0,0.0,0.0,.033,,-1.8,-4.5,-6.3,0.0
1 season,,SAC,NBA,,8,58,12.4,.477,.316,.737,1.9,7.9,4.9,12.7,2.6,0.0,0.0,19.1,,0.1,0.0,0.2,.145,,0.0,-2.3,-2.3,0.0
1 season,,ATL,NBA,,5,22,-1.8,.347,.500,1.000,0.0,5.2,2.6,18.8,0.0,0.0,41.0,10.1,,-0.1,0.0,-0.1,-0.110,,-8.8,-3.5,-12.4,-0.1
1 season,,MIL,NBA,,4,55,5.8,.468,.500,.500,0.0,18.5,9.3,2.5,1.9,0.0,14.9,16.4,,-0.1,0.0,0.0,-0.012,,-5.7,-3.2,-8.9,-0.1
