Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2013-14,21,ORL,NBA,PG,80,2487,13.6,.514,.241,.340,1.9,13.1,7.5,21.9,2.7,1.2,19.2,24.4,,-1.4,2.8,1.3,.026,,-1.6,0.8,-0.8,0.8
2014-15,22,ORL,NBA,SG,72,2573,15.9,.527,.228,.295,2.2,11.2,6.6,19.3,2.4,0.6,14.3,25.2,,1.5,2.0,3.5,.065,,0.5,-0.5,0.0,1.3
2015-16,23,ORL,NBA,SG,72,2379,16.7,.534,.291,.255,2.2,14.0,8.0,18.6,2.4,1.9,12.4,22.9,,2.2,2.7,4.9,.099,,1.0,0.8,1.8,2.3
Career,,,NBA,,224,7439,15.4,.525,.253,.296,2.1,12.7,7.4,20.0,2.5,1.2,15.3,24.2,,2.3,7.5,9.7,.063,,-0.1,0.4,0.3,4.3
