Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2007-08,20,NYK,NBA,SF,35,685,11.7,.480,.124,.223,6.1,15.3,10.6,8.1,1.1,1.8,9.2,19.2,,0.2,0.4,0.5,.038,,-2.6,-0.9,-3.5,-0.3
2008-09,21,NYK,NBA,SF,82,2735,12.9,.515,.298,.204,3.5,14.7,8.9,9.9,1.3,2.0,10.8,20.5,,1.0,2.1,3.1,.054,,-1.2,0.3,-0.9,0.8
2009-10,22,NYK,NBA,SG,65,2320,13.7,.534,.174,.186,4.5,12.7,8.5,9.8,1.0,1.6,10.4,20.2,,1.8,0.9,2.7,.057,,-1.0,-0.8,-1.8,0.1
2010-11,23,TOT,NBA,SF,72,2401,14.6,.537,.336,.169,3.6,15.9,9.7,8.1,1.0,2.9,9.2,20.9,,2.1,1.9,3.9,.079,,-0.1,-0.5,-0.5,0.9
2010-11,23,NYK,NBA,SF,51,1759,15.7,.548,.344,.167,4.0,15.8,9.8,8.1,1.0,2.9,8.1,21.0,,2.3,1.2,3.4,.094,,0.7,-0.8,-0.2,0.8
2010-11,23,DEN,NBA,SF,21,642,11.6,.505,.311,.174,2.4,16.1,9.4,8.3,1.1,2.8,12.5,20.6,,-0.2,0.7,0.5,.037,,-2.1,0.5,-1.6,0.1
2011-12,24,DEN,NBA,SF,8,215,9.0,.445,.152,.152,3.4,18.4,11.1,12.0,1.4,2.2,17.6,21.2,,-0.3,0.2,-0.1,-0.021,,-4.5,0.5,-4.0,-0.1
2012-13,25,DEN,NBA,PF,43,1079,16.6,.556,.277,.244,4.8,17.6,11.3,8.3,2.1,0.9,10.6,22.7,,1.8,1.3,3.1,.137,,1.2,-0.5,0.7,0.7
2013-14,26,DEN,NBA,SF,62,1927,12.4,.526,.476,.206,3.2,13.3,8.2,9.3,1.2,1.2,8.9,19.5,,1.8,1.2,3.1,.076,,0.7,-0.6,0.2,1.1
2014-15,27,DEN,NBA,SF,78,2471,13.2,.523,.416,.146,4.1,17.2,10.4,8.9,1.2,0.9,9.6,20.1,,2.1,1.5,3.6,.071,,0.5,-0.4,0.2,1.3
Career,,,NBA,,445,13833,13.5,.526,.319,.188,4.0,15.1,9.5,9.1,1.2,1.7,10.0,20.4,,10.4,9.5,20.0,.069,,-0.3,-0.4,-0.7,4.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,NYK,NBA,,233,7499,13.7,.526,.258,.191,4.2,14.4,9.2,9.2,1.1,2.1,9.9,20.4,,5.2,4.6,9.8,.063,,-0.8,-0.4,-1.2,1.5
5 seasons,,DEN,NBA,,212,6334,13.2,.526,.390,.184,3.7,16.0,9.8,9.0,1.3,1.2,10.2,20.4,,5.2,4.9,10.2,.077,,0.3,-0.3,-0.1,3.1
