Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2005-06,20,BOS,NBA,SG,32,374,13.1,.541,.145,.268,3.3,9.9,6.7,8.5,1.8,0.8,12.5,21.7,,0.2,0.3,0.5,.064,,-2.3,-2.3,-4.5,-0.2
2006-07,21,BOS,NBA,SF,81,1780,12.0,.521,.349,.215,4.5,9.6,7.0,8.5,1.2,1.0,12.9,23.7,,0.4,1.2,1.6,.042,,-0.7,-2.3,-3.1,-0.5
2007-08,22,TOT,NBA,SF,30,362,8.7,.453,.258,.272,4.1,16.9,10.2,12.5,1.2,0.9,15.9,25.1,,-0.5,0.2,-0.4,-0.048,,-4.5,-2.4,-6.9,-0.4
2007-08,22,MIN,NBA,SF,29,358,7.9,.443,.264,.277,3.5,17.0,10.0,12.6,1.2,0.9,16.2,24.9,,-0.6,0.2,-0.4,-0.058,,-4.9,-2.2,-7.1,-0.5
2007-08,22,HOU,NBA,SF,1,4,76.3,1.000,.000,.000,57.3,0.0,28.2,0.0,0.0,0.0,0.0,34.3,,0.1,0.0,0.1,.826,,31.9,-14.1,17.7,0.0
2008-09,23,DAL,NBA,SG,38,376,11.4,.513,.256,.178,4.3,12.1,8.2,6.9,1.4,1.0,14.5,27.7,,-0.3,0.3,0.0,-0.002,,-3.4,-3.0,-6.4,-0.4
2011-12,26,NJN,NBA,SF,31,781,15.8,.574,.344,.203,2.2,14.2,8.0,8.5,1.9,1.7,13.6,23.6,,0.8,0.4,1.2,.072,,0.2,-1.8,-1.6,0.1
2012-13,27,IND,NBA,SF,60,1080,9.9,.465,.443,.153,3.3,11.1,7.3,7.9,0.9,1.6,10.5,21.3,,-0.3,1.5,1.3,.056,,-2.6,-0.9,-3.5,-0.4
2013-14,28,PHO,NBA,SG,82,2330,16.5,.585,.507,.229,2.3,10.9,6.6,8.6,1.5,1.4,11.6,23.6,,4.2,1.9,6.1,.126,,2.4,-1.4,1.0,1.8
2014-15,29,PHO,NBA,SG,74,1446,15.4,.532,.497,.154,2.5,11.7,7.0,10.9,1.4,0.6,11.1,28.4,,1.0,1.0,1.9,.065,,0.8,-3.3,-2.4,-0.2
2015-16,30,MIA,NBA,SG,69,1557,10.1,.491,.443,.157,1.9,9.7,5.9,5.6,1.3,0.9,6.8,19.8,,0.3,1.4,1.7,.052,,-1.2,-1.8,-3.0,-0.4
Career,,,NBA,,497,10086,13.2,.530,.421,.195,2.9,11.1,7.0,8.4,1.4,1.1,11.5,23.6,,5.6,8.3,13.9,.066,,-0.3,-2.0,-2.3,-0.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,PHO,NBA,,156,3776,16.1,.562,.503,.196,2.4,11.2,6.8,9.5,1.5,1.1,11.4,25.5,,5.2,2.9,8.1,.102,,1.8,-2.1,-0.3,1.6
2 seasons,,BOS,NBA,,113,2154,12.2,.524,.317,.223,4.3,9.7,6.9,8.5,1.3,1.0,12.8,23.3,,0.6,1.5,2.1,.046,,-1.0,-2.3,-3.3,-0.7
1 season,,MIA,NBA,,69,1557,10.1,.491,.443,.157,1.9,9.7,5.9,5.6,1.3,0.9,6.8,19.8,,0.3,1.4,1.7,.052,,-1.2,-1.8,-3.0,-0.4
1 season,,IND,NBA,,60,1080,9.9,.465,.443,.153,3.3,11.1,7.3,7.9,0.9,1.6,10.5,21.3,,-0.3,1.5,1.3,.056,,-2.6,-0.9,-3.5,-0.4
1 season,,DAL,NBA,,38,376,11.4,.513,.256,.178,4.3,12.1,8.2,6.9,1.4,1.0,14.5,27.7,,-0.3,0.3,0.0,-0.002,,-3.4,-3.0,-6.4,-0.4
1 season,,NJN,NBA,,31,781,15.8,.574,.344,.203,2.2,14.2,8.0,8.5,1.9,1.7,13.6,23.6,,0.8,0.4,1.2,.072,,0.2,-1.8,-1.6,0.1
1 season,,MIN,NBA,,29,358,7.9,.443,.264,.277,3.5,17.0,10.0,12.6,1.2,0.9,16.2,24.9,,-0.6,0.2,-0.4,-0.058,,-4.9,-2.2,-7.1,-0.5
1 season,,HOU,NBA,,1,4,76.3,1.000,.000,.000,57.3,0.0,28.2,0.0,0.0,0.0,0.0,34.3,,0.1,0.0,0.1,.826,,31.9,-14.1,17.7,0.0
