Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2012-13,21,PHO,NBA,PG,48,702,7.8,.455,.483,.093,0.6,6.3,3.4,29.4,1.6,0.4,26.6,13.6,,-0.4,0.2,-0.2,-0.012,,-4.1,-3.2,-7.3,-0.9
2013-14,22,LAL,NBA,PG,54,1564,12.6,.494,.425,.086,1.0,9.6,5.3,44.3,1.5,0.2,25.6,16.3,,0.6,0.3,0.9,.029,,-1.3,-3.2,-4.5,-1.0
2014-15,23,MIL,NBA,PG,28,417,12.4,.562,.455,.089,0.6,7.1,3.8,31.1,2.6,0.0,25.0,15.1,,0.3,0.5,0.8,.088,,-1.7,-2.4,-4.1,-0.2
2015-16,24,PHI,NBA,PG,30,400,6.7,.449,.415,.110,0.5,7.3,3.8,28.4,2.0,0.4,25.8,18.3,,-0.7,0.1,-0.5,-0.064,,-5.5,-3.3,-8.8,-0.7
Career,,,NBA,,160,3083,10.7,.489,.439,.091,0.8,8.2,4.5,37.1,1.7,0.2,25.8,15.8,,-0.2,1.2,1.0,.015,,-2.5,-3.1,-5.6,-2.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,LAL,NBA,,54,1564,12.6,.494,.425,.086,1.0,9.6,5.3,44.3,1.5,0.2,25.6,16.3,,0.6,0.3,0.9,.029,,-1.3,-3.2,-4.5,-1.0
1 season,,PHO,NBA,,48,702,7.8,.455,.483,.093,0.6,6.3,3.4,29.4,1.6,0.4,26.6,13.6,,-0.4,0.2,-0.2,-0.012,,-4.1,-3.2,-7.3,-0.9
1 season,,PHI,NBA,,30,400,6.7,.449,.415,.110,0.5,7.3,3.8,28.4,2.0,0.4,25.8,18.3,,-0.7,0.1,-0.5,-0.064,,-5.5,-3.3,-8.8,-0.7
1 season,,MIL,NBA,,28,417,12.4,.562,.455,.089,0.6,7.1,3.8,31.1,2.6,0.0,25.0,15.1,,0.3,0.5,0.8,.088,,-1.7,-2.4,-4.1,-0.2
