Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2006-07,23,ATL,NBA,PF,81,1514,12.3,.518,.011,.395,10.3,24.5,17.3,4.8,1.8,2.0,18.3,15.9,,0.3,1.9,2.2,.070,,-3.7,0.1,-3.6,-0.6
2007-08,24,TOT,NBA,PF,64,776,11.9,.494,.009,.495,10.4,20.5,15.5,3.8,1.5,2.1,11.9,17.0,,0.4,0.8,1.2,.072,,-3.9,-1.2,-5.0,-0.6
2007-08,24,ATL,NBA,PF,36,414,9.8,.445,.010,.510,9.6,20.5,15.1,4.0,1.7,2.0,10.3,14.9,,0.0,0.5,0.5,.060,,-4.6,-0.5,-5.1,-0.3
2007-08,24,SAC,NBA,PF,28,362,14.2,.538,.009,.482,11.3,20.5,16.0,3.6,1.3,2.1,13.4,19.4,,0.3,0.3,0.7,.087,,-3.0,-1.9,-4.9,-0.3
2008-09,25,TOT,NBA,PF,45,512,13.7,.503,.013,.401,10.9,24.3,17.5,3.8,2.2,2.7,15.5,19.2,,0.0,0.5,0.5,.048,,-4.7,-0.7,-5.4,-0.4
2008-09,25,SAC,NBA,PF,30,305,12.2,.521,.022,.472,9.5,20.4,14.9,4.2,2.0,2.4,19.5,19.6,,-0.1,0.2,0.1,.014,,-5.2,-1.3,-6.5,-0.3
2008-09,25,MIN,NBA,PF,15,207,16.0,.479,.000,.309,13.1,30.0,21.2,3.2,2.5,3.0,9.4,18.6,,0.1,0.3,0.4,.098,,-3.9,0.2,-3.7,-0.1
2009-10,26,BOS,NBA,PF,54,597,14.1,.612,.008,.810,9.9,19.8,15.0,5.3,1.1,2.8,15.5,15.3,,1.1,0.9,2.0,.162,,-2.0,1.0,-1.1,0.1
2010-11,27,TOT,NBA,PF,59,911,12.3,.522,.000,.341,12.0,22.3,17.3,5.1,1.3,2.1,14.5,14.5,,0.9,1.1,1.9,.102,,-2.4,0.5,-1.9,0.0
2010-11,27,DEN,NBA,PF,42,713,11.3,.492,.000,.254,12.3,23.4,18.0,3.9,1.3,2.3,15.5,14.9,,0.2,0.9,1.2,.078,,-3.3,0.7,-2.5,-0.1
2010-11,27,NYK,NBA,PF,17,198,15.9,.638,.000,.744,10.9,18.0,14.4,9.5,1.3,1.5,10.4,13.0,,0.6,0.1,0.8,.188,,0.8,-0.4,0.3,0.1
2011-12,28,NJN,NBA,C,58,1276,11.9,.543,.000,.517,12.5,19.6,15.9,4.3,2.0,2.3,21.1,11.2,,1.1,1.0,2.1,.078,,-2.3,1.2,-1.1,0.3
Career,,,NBA,,361,5586,12.5,.527,.007,.462,11.1,21.9,16.5,4.6,1.7,2.3,16.5,15.0,,3.6,6.3,9.9,.085,,-3.1,0.3,-2.8,-1.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,ATL,NBA,,117,1928,11.8,.502,.011,.419,10.1,23.6,16.8,4.7,1.8,2.0,16.6,15.7,,0.3,2.4,2.7,.068,,-3.9,0.0,-3.9,-0.9
1 season,,NJN,NBA,,58,1276,11.9,.543,.000,.517,12.5,19.6,15.9,4.3,2.0,2.3,21.1,11.2,,1.1,1.0,2.1,.078,,-2.3,1.2,-1.1,0.3
2 seasons,,SAC,NBA,,58,667,13.3,.530,.015,.478,10.5,20.5,15.5,3.9,1.6,2.3,16.2,19.5,,0.2,0.6,0.7,.053,,-4.0,-1.6,-5.6,-0.6
1 season,,BOS,NBA,,54,597,14.1,.612,.008,.810,9.9,19.8,15.0,5.3,1.1,2.8,15.5,15.3,,1.1,0.9,2.0,.162,,-2.0,1.0,-1.1,0.1
1 season,,DEN,NBA,,42,713,11.3,.492,.000,.254,12.3,23.4,18.0,3.9,1.3,2.3,15.5,14.9,,0.2,0.9,1.2,.078,,-3.3,0.7,-2.5,-0.1
1 season,,NYK,NBA,,17,198,15.9,.638,.000,.744,10.9,18.0,14.4,9.5,1.3,1.5,10.4,13.0,,0.6,0.1,0.8,.188,,0.8,-0.4,0.3,0.1
1 season,,MIN,NBA,,15,207,16.0,.479,.000,.309,13.1,30.0,21.2,3.2,2.5,3.0,9.4,18.6,,0.1,0.3,0.4,.098,,-3.9,0.2,-3.7,-0.1
