Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2012-13,21,CLE,NBA,SG,61,1756,13.7,.492,.249,.261,1.4,8.8,4.9,18.4,1.7,0.7,11.8,26.1,,0.3,0.6,0.9,.026,,-0.5,-2.7,-3.2,-0.5
2013-14,22,CLE,NBA,SG,70,2072,14.0,.508,.252,.237,1.7,9.0,5.3,18.2,1.6,0.7,12.3,26.9,,0.3,1.3,1.6,.037,,-0.2,-1.8,-2.1,0.0
2014-15,23,TOT,NBA,SG,80,2208,10.9,.460,.260,.182,2.1,7.4,4.8,11.9,2.1,0.8,10.0,22.5,,-0.6,1.7,1.1,.025,,-2.1,-1.5,-3.6,-0.9
2014-15,23,CLE,NBA,SG,33,786,12.2,.468,.251,.175,1.8,6.5,4.2,15.6,2.9,1.0,12.0,24.0,,-0.3,0.7,0.5,.029,,-2.1,-1.0,-3.1,-0.2
2014-15,23,OKC,NBA,SG,47,1422,10.1,.455,.265,.185,2.2,7.9,5.1,9.8,1.6,0.6,8.8,21.7,,-0.3,1.0,0.7,.023,,-2.2,-1.7,-3.8,-0.7
2015-16,24,OKC,NBA,SG,78,2152,9.4,.492,.340,.222,1.9,8.0,5.1,10.0,1.9,0.5,13.4,17.7,,0.3,1.8,2.1,.046,,-1.5,-0.6,-2.1,-0.1
Career,,,NBA,,289,8188,11.9,.488,.271,.225,1.8,8.3,5.0,14.4,1.8,0.7,11.8,23.2,,0.4,5.4,5.8,.034,,-1.1,-1.6,-2.7,-1.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,CLE,NBA,,164,4614,13.6,.495,.251,.236,1.6,8.5,4.9,17.8,1.9,0.8,12.0,26.1,,0.3,2.7,3.0,.031,,-0.6,-2.0,-2.7,-0.8
2 seasons,,OKC,NBA,,125,3574,9.7,.475,.305,.205,2.0,7.9,5.1,9.9,1.8,0.6,11.4,19.3,,0.0,2.7,2.7,.037,,-1.8,-1.1,-2.8,-0.7
