Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2012-13,20,GSW,NBA,SF,81,2058,11.0,.526,.231,.303,2.9,14.5,8.9,7.3,1.3,0.5,12.4,17.7,,0.9,1.9,2.8,.065,,-2.1,-0.3,-2.4,-0.2
2013-14,21,GSW,NBA,SF,78,2204,9.8,.486,.280,.267,3.3,11.9,7.7,7.6,1.5,0.7,10.0,16.8,,0.4,2.8,3.2,.070,,-2.3,0.9,-1.4,0.3
2014-15,22,GSW,NBA,SF,82,2318,13.4,.573,.328,.229,5.6,15.1,10.5,6.9,1.3,0.6,9.0,14.9,,3.7,3.0,6.7,.139,,0.5,0.6,1.1,1.8
2015-16,23,GSW,NBA,SF,66,2042,12.3,.559,.338,.212,4.3,12.4,8.6,7.8,1.0,0.4,7.6,15.9,,3.1,1.9,4.9,.116,,0.4,-0.6,-0.2,0.9
Career,,,NBA,,307,8622,11.6,.535,.294,.252,4.1,13.5,9.0,7.4,1.3,0.6,9.8,16.3,,8.1,9.6,17.7,.098,,-0.9,0.2,-0.7,2.8
