Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2010-11,22,NOH,NBA,SF,66,734,8.5,.482,.278,.189,3.8,10.8,7.3,5.9,1.3,1.1,7.6,13.7,,0.2,0.7,0.9,.060,,-2.8,0.0,-2.8,-0.1
2011-12,23,MEM,NBA,SF,64,1002,9.4,.517,.305,.222,6.3,8.5,7.3,4.1,1.4,0.4,10.3,13.2,,0.9,0.9,1.7,.082,,-1.1,-0.8,-1.9,0.0
2012-13,24,MEM,NBA,SF,59,1243,11.0,.565,.508,.251,4.0,8.6,6.3,7.6,1.5,0.4,11.2,13.9,,1.7,1.5,3.2,.125,,0.5,0.1,0.6,0.8
2013-14,25,MEM,NBA,SG,15,270,10.3,.520,.430,.329,4.4,7.0,5.7,11.0,1.0,0.3,14.2,18.0,,0.2,0.2,0.4,.063,,-0.7,-1.9,-2.6,0.0
2014-15,26,TOT,NBA,SF-SG,75,1793,9.9,.550,.546,.215,3.4,9.0,6.2,7.7,0.6,1.0,9.4,13.8,,2.1,0.8,2.9,.078,,0.5,-1.1,-0.7,0.6
2014-15,26,MEM,NBA,SG,30,540,7.1,.452,.541,.222,4.2,7.8,6.0,7.5,0.5,0.8,6.3,13.4,,0.2,0.4,0.6,.051,,-1.4,-1.0,-2.4,0.0
2014-15,26,NOP,NBA,SF,45,1253,11.1,.592,.548,.212,3.0,9.5,6.3,7.8,0.6,1.2,10.7,13.9,,1.9,0.4,2.3,.089,,1.3,-1.2,0.0,0.6
Career,,,NBA,,279,5042,9.9,.535,.445,.228,4.2,9.0,6.6,6.9,1.1,0.7,10.1,13.9,,5.0,4.1,9.1,.087,,-0.4,-0.6,-1.0,1.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,MEM,NBA,,168,3055,9.7,.525,.441,.245,4.8,8.3,6.5,6.8,1.3,0.5,10.4,13.9,,2.9,3.0,5.9,.092,,-0.5,-0.6,-1.0,0.7
2 seasons,,NOHNOP,NBA,,111,1987,10.2,.552,.449,.203,3.3,10.0,6.6,7.1,0.8,1.1,9.6,13.8,,2.1,1.1,3.3,.079,,-0.2,-0.8,-1.0,0.5
