Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2012-13,20,NOH,NBA,SG,61,1418,5.9,.431,.221,.277,1.3,8.0,4.6,13.9,1.0,0.5,14.5,16.8,,-1.2,0.1,-1.1,-0.038,,-3.6,-2.0,-5.6,-1.3
2013-14,21,NOP,NBA,PG,69,1339,11.6,.482,.209,.365,2.2,9.1,5.6,18.7,1.8,0.6,12.3,21.3,,0.2,0.4,0.6,.023,,-1.5,-2.5,-3.9,-0.7
2014-15,22,TOT,NBA,PG-SG,76,1563,10.3,.481,.264,.254,2.0,8.9,5.5,14.7,1.6,0.7,10.5,17.9,,0.5,1.0,1.5,.046,,-1.7,-1.2,-2.9,-0.4
2014-15,22,NOP,NBA,SG,35,772,10.1,.472,.225,.320,1.8,8.2,5.0,16.7,1.2,0.7,10.6,16.7,,0.4,0.3,0.7,.046,,-1.7,-1.7,-3.4,-0.3
2014-15,22,LAC,NBA,PG,41,791,10.6,.488,.296,.201,2.2,9.6,6.0,12.8,1.9,0.7,10.5,19.0,,0.1,0.7,0.8,.046,,-1.7,-0.7,-2.4,-0.1
2015-16,23,LAC,NBA,SG,67,1464,11.1,.523,.359,.225,1.7,7.9,4.8,10.6,1.6,0.5,9.7,19.4,,0.6,1.3,1.9,.063,,-1.2,-1.0,-2.2,-0.1
Career,,,NBA,,273,5784,9.7,.482,.267,.279,1.8,8.5,5.1,14.4,1.5,0.6,11.6,18.8,,0.2,2.8,2.9,.024,,-2.0,-1.6,-3.6,-2.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,NOHNOP,NBA,,165,3529,9.0,.462,.216,.324,1.8,8.4,5.1,16.4,1.3,0.6,12.7,18.5,,-0.5,0.8,0.2,.003,,-2.4,-2.1,-4.5,-2.2
2 seasons,,LAC,NBA,,108,2255,10.9,.511,.337,.216,1.8,8.5,5.2,11.4,1.7,0.6,10.0,19.3,,0.7,2.0,2.7,.057,,-1.4,-0.9,-2.3,-0.2
