Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2005-06,22,IND,NBA,SF,78,1765,14.7,.540,.195,.310,8.8,16.0,12.5,8.8,1.8,2.6,12.8,16.4,,2.1,3.0,5.1,.139,,-0.5,2.6,2.1,1.9
2006-07,23,IND,NBA,SF,82,2785,13.9,.573,.332,.339,4.6,11.3,7.9,7.0,1.2,1.7,11.9,18.2,,3.9,2.6,6.5,.111,,0.8,0.0,0.9,2.0
2007-08,24,IND,NBA,SF,80,2876,16.7,.571,.351,.314,3.4,15.2,9.2,9.6,1.6,2.2,11.1,23.2,,4.1,3.2,7.3,.122,,1.3,0.2,1.4,2.5
2008-09 ★,25,IND,NBA,SF,67,2424,21.8,.584,.352,.360,2.2,13.4,7.7,13.1,1.4,3.0,10.0,29.6,,5.6,2.4,8.0,.158,,3.8,-0.9,2.9,3.0
2009-10,26,IND,NBA,SF,62,2278,19.8,.564,.385,.376,3.2,13.3,8.2,13.6,2.0,1.6,10.6,28.7,,3.5,2.7,6.2,.131,,3.1,-0.4,2.7,2.7
2010-11,27,IND,NBA,SF,79,2763,17.8,.554,.323,.370,3.5,13.5,8.5,13.0,1.6,1.6,12.3,26.7,,3.7,3.2,6.9,.120,,1.9,-0.3,1.6,2.5
2011-12,28,IND,NBA,SF,62,2062,18.6,.542,.343,.309,4.3,12.3,8.4,9.7,1.6,1.5,9.3,25.9,,4.5,2.2,6.7,.155,,3.1,-1.2,1.9,2.0
2012-13,29,IND,NBA,SF,5,74,4.0,.350,.286,.229,4.6,8.9,6.8,6.9,1.4,1.0,9.4,26.2,,-0.2,0.1,-0.1,-0.075,,-7.2,-2.4,-9.6,-0.1
2013-14,30,TOT,NBA,SF,41,847,10.9,.502,.417,.218,4.3,12.9,8.8,7.8,0.7,1.5,12.0,20.5,,0.1,1.2,1.3,.073,,-2.2,-0.6,-2.8,-0.2
2013-14,30,IND,NBA,SF,29,653,10.3,.491,.422,.238,4.3,13.3,9.0,8.1,0.7,1.5,12.8,19.8,,0.0,1.0,1.0,.075,,-2.5,-0.1,-2.6,-0.1
2013-14,30,LAC,NBA,SF,12,194,12.6,.532,.405,.167,4.2,11.6,8.0,6.6,0.8,1.6,10.0,22.8,,0.1,0.2,0.3,.070,,-1.1,-2.3,-3.4,-0.1
2014-15,31,MIA,NBA,SF,30,613,8.6,.527,.519,.228,4.0,11.5,7.8,4.4,1.1,0.8,11.9,15.5,,0.2,0.3,0.6,.046,,-1.5,-1.8,-3.2,-0.2
Career,,,NBA,,586,18487,16.9,.560,.345,.336,4.1,13.4,8.7,10.3,1.5,1.9,11.1,23.8,,27.5,20.9,48.5,.126,,1.6,-0.2,1.5,16.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9 seasons,,IND,NBA,,544,17680,17.3,.561,.340,.340,4.1,13.5,8.8,10.6,1.6,2.0,11.1,24.1,,27.2,20.4,47.6,.129,,1.7,-0.1,1.7,16.4
1 season,,MIA,NBA,,30,613,8.6,.527,.519,.228,4.0,11.5,7.8,4.4,1.1,0.8,11.9,15.5,,0.2,0.3,0.6,.046,,-1.5,-1.8,-3.2,-0.2
1 season,,LAC,NBA,,12,194,12.6,.532,.405,.167,4.2,11.6,8.0,6.6,0.8,1.6,10.0,22.8,,0.1,0.2,0.3,.070,,-1.1,-2.3,-3.4,-0.1
