Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2003-04,23,ORL,NBA,PG,38,364,6.1,.356,.116,.291,2.4,9.9,6.1,16.6,1.6,0.4,15.7,14.3,,-0.4,0.0,-0.5,-0.065,,-5.4,-2.4,-7.7,-0.5
2004-05,24,TOT,NBA,PG,21,187,3.5,.396,.280,.080,0.6,8.0,4.4,5.8,1.4,0.4,11.9,14.6,,-0.3,0.1,-0.1,-0.034,,-5.8,-1.2,-7.0,-0.2
2004-05,24,HOU,NBA,PG,10,108,4.7,.452,.444,.148,0.0,11.6,5.9,4.5,1.5,0.0,12.2,14.3,,-0.1,0.1,0.0,.017,,-4.9,-0.4,-5.4,-0.1
2004-05,24,MIL,NBA,PG,11,79,1.9,.326,.087,.000,1.5,3.0,2.2,7.7,1.3,0.9,11.5,15.0,,-0.2,0.0,-0.2,-0.104,,-7.0,-2.2,-9.2,-0.1
2005-06,25,MIL,NBA,PG,12,54,6.7,.472,.167,.333,0.0,0.0,0.0,8.7,1.0,0.0,6.8,12.5,,0.0,0.0,0.0,.004,,-4.8,-4.7,-9.5,-0.1
Career,,,NBA,,71,605,5.3,.378,.176,.223,1.7,8.4,5.0,12.5,1.5,0.4,13.8,14.2,,-0.7,0.1,-0.6,-0.049,,-5.5,-2.2,-7.7,-0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,ORL,NBA,,38,364,6.1,.356,.116,.291,2.4,9.9,6.1,16.6,1.6,0.4,15.7,14.3,,-0.4,0.0,-0.5,-0.065,,-5.4,-2.4,-7.7,-0.5
2 seasons,,MIL,NBA,,23,133,3.8,.381,.114,.114,0.9,1.8,1.3,8.1,1.2,0.6,9.8,14.0,,-0.2,0.0,-0.2,-0.060,,-6.1,-3.2,-9.3,-0.2
1 season,,HOU,NBA,,10,108,4.7,.452,.444,.148,0.0,11.6,5.9,4.5,1.5,0.0,12.2,14.3,,-0.1,0.1,0.0,.017,,-4.9,-0.4,-5.4,-0.1
