Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2003-04,19,POR,NBA,PF,8,19,16.4,.457,.000,.571,12.6,12.4,12.5,9.3,2.9,0.0,10.2,24.3,,0.0,0.0,0.0,.067,,-1.8,-2.4,-4.2,0.0
2004-05,20,POR,NBA,SF,59,793,15.4,.532,.037,.281,6.1,11.3,8.8,7.8,2.0,3.6,11.5,19.6,,0.6,0.8,1.4,.085,,-2.0,0.1,-1.9,0.0
2005-06,21,POR,NBA,PF,69,1153,12.9,.491,.144,.242,4.9,14.9,9.9,5.2,1.5,3.0,8.3,18.3,,0.4,0.5,0.9,.039,,-2.6,-0.9,-3.5,-0.4
2006-07,22,POR,NBA,PF,67,1532,15.3,.499,.065,.319,5.2,12.6,8.8,6.1,2.2,3.9,9.3,21.8,,0.9,1.4,2.3,.072,,-1.9,0.7,-1.2,0.3
2007-08,23,POR,NBA,PF,82,2186,15.7,.499,.105,.305,5.2,15.0,10.1,8.9,1.5,2.2,8.9,26.0,,0.9,2.3,3.2,.071,,-1.6,-0.1,-1.8,0.1
2008-09,24,POR,NBA,SF,81,2246,15.1,.541,.278,.285,3.8,14.6,9.1,6.3,1.2,2.0,8.9,22.0,,3.0,2.3,5.3,.113,,0.1,-0.5,-0.4,0.9
2009-10,25,TOT,NBA,SF,34,730,13.3,.503,.374,.210,5.3,14.3,9.8,7.6,1.3,1.8,9.4,21.4,,0.4,0.6,0.9,.062,,-1.2,-1.4,-2.5,-0.1
2009-10,25,POR,NBA,SF,11,231,14.8,.489,.307,.238,6.9,13.5,10.2,5.9,1.7,2.8,9.7,25.4,,0.1,0.3,0.3,.071,,-1.5,-1.0,-2.5,0.0
2009-10,25,LAC,NBA,SF,23,499,12.6,.512,.411,.194,4.6,14.7,9.6,8.4,1.1,1.3,9.3,19.5,,0.3,0.3,0.6,.058,,-1.0,-1.5,-2.6,-0.1
2010-11,26,NJN,NBA,SF,82,2358,8.8,.469,.345,.234,2.6,14.0,8.1,5.8,0.8,1.2,8.1,17.3,,-0.4,1.2,0.8,.016,,-2.6,-0.9,-3.6,-0.9
2011-12,27,SAC,NBA,SF,39,500,9.6,.428,.343,.263,4.0,9.7,6.7,4.8,1.9,3.1,9.3,18.7,,-0.3,0.2,-0.1,-0.008,,-3.5,-1.2,-4.7,-0.3
2012-13,28,SAC,NBA,SF,38,444,13.0,.500,.282,.294,4.3,11.7,7.9,7.7,1.3,1.4,8.7,21.9,,0.3,0.1,0.3,.037,,-1.5,-3.2,-4.7,-0.3
2013-14,29,SAC,NBA,SF,63,1065,10.4,.492,.359,.160,3.8,14.2,8.9,7.0,1.0,1.4,6.9,15.5,,0.8,0.6,1.4,.062,,-1.6,-0.9,-2.5,-0.1
Career,,,NBA,,622,13026,13.1,.500,.217,.268,4.3,13.8,9.0,6.7,1.4,2.3,8.9,20.6,,6.6,9.9,16.5,.061,,-1.7,-0.6,-2.3,-0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7 seasons,,POR,NBA,,377,8160,15.0,.512,.150,.291,4.9,14.0,9.4,6.9,1.6,2.7,9.2,22.4,,6.0,7.6,13.5,.080,,-1.4,-0.2,-1.6,0.9
3 seasons,,SAC,NBA,,140,2009,10.8,.477,.335,.221,3.9,12.5,8.1,6.6,1.3,1.8,8.0,17.7,,0.8,0.9,1.6,.039,,-2.1,-1.5,-3.5,-0.8
1 season,,NJN,NBA,,82,2358,8.8,.469,.345,.234,2.6,14.0,8.1,5.8,0.8,1.2,8.1,17.3,,-0.4,1.2,0.8,.016,,-2.6,-0.9,-3.6,-0.9
1 season,,LAC,NBA,,23,499,12.6,.512,.411,.194,4.6,14.7,9.6,8.4,1.1,1.3,9.3,19.5,,0.3,0.3,0.6,.058,,-1.0,-1.5,-2.6,-0.1
