Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2008-09,20,NYK,NBA,SG,28,412,13.4,.621,.576,.216,3.3,11.5,7.3,5.5,1.7,0.7,9.9,16.0,,0.7,0.3,1.0,.119,,0.7,-1.3,-0.6,0.1
2009-10,21,NYK,NBA,SF,81,2747,14.8,.575,.526,.331,2.6,14.0,8.2,7.6,1.4,1.6,9.4,19.3,,4.1,1.5,5.6,.098,,1.3,-1.0,0.2,1.6
2010-11,22,TOT,NBA,PF-SF,62,2104,15.7,.597,.458,.611,3.2,13.4,8.3,7.4,1.2,0.9,9.3,18.9,,4.9,1.2,6.1,.139,,2.1,-1.6,0.5,1.3
2010-11,22,NYK,NBA,PF,48,1671,15.6,.600,.470,.570,3.3,12.5,7.8,7.4,1.1,0.8,8.4,18.5,,4.2,0.7,4.9,.140,,2.4,-2.0,0.5,1.0
2010-11,22,DEN,NBA,SF,14,433,15.9,.587,.412,.771,3.0,16.8,10.1,7.5,1.5,1.6,12.5,20.6,,0.7,0.5,1.2,.133,,0.7,-0.2,0.6,0.3
2011-12,23,DEN,NBA,SF,43,1351,16.5,.563,.393,.448,2.5,14.6,8.7,13.0,1.6,1.3,10.9,20.7,,2.9,1.0,3.9,.140,,2.3,-0.2,2.1,1.4
2012-13,24,DEN,NBA,SF,71,2309,16.7,.561,.416,.400,3.2,14.4,8.9,11.2,1.4,1.2,9.8,21.3,,5.2,2.0,7.2,.151,,2.7,-0.4,2.3,2.5
2014-15,26,DEN,NBA,SF,59,1426,16.8,.563,.530,.336,2.3,14.7,8.3,9.4,1.6,1.1,8.0,21.5,,3.0,1.0,3.9,.132,,2.3,-1.1,1.3,1.2
2015-16,27,DEN,NBA,SF,53,1839,19.0,.582,.341,.617,3.1,14.0,8.5,11.8,1.1,0.8,8.0,23.0,,5.4,0.9,6.3,.165,,2.9,-1.8,1.2,1.5
Career,,,NBA,,397,12188,16.3,.575,.451,.443,2.9,14.0,8.4,9.6,1.4,1.2,9.2,20.5,,26.4,7.8,34.2,.135,,2.2,-1.0,1.1,9.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,DEN,NBA,,240,7358,17.2,.569,.416,.468,2.9,14.5,8.7,11.1,1.4,1.1,9.3,21.6,,17.3,5.3,22.6,.148,,2.5,-0.8,1.7,6.8
3 seasons,,NYK,NBA,,157,4830,15.0,.587,.512,.400,2.9,13.3,8.0,7.4,1.3,1.2,9.1,18.7,,9.1,2.5,11.5,.115,,1.6,-1.4,0.3,2.7
