Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2006-07,20,POR,NBA,PG,67,862,14.1,.493,.356,.109,2.8,10.4,6.6,41.9,2.2,0.2,23.5,17.8,,0.5,0.4,0.9,.050,,-0.3,-2.6,-2.8,-0.2
2007-08,21,POR,NBA,PG,72,628,9.0,.423,.296,.194,2.4,8.4,5.4,31.2,2.1,0.0,19.9,20.0,,-0.7,0.5,-0.2,-0.017,,-3.4,-1.8,-5.2,-0.5
2008-09,22,POR,NBA,PG,80,1225,12.5,.491,.347,.234,4.3,9.0,6.6,35.6,2.4,0.1,24.7,18.5,,0.5,1.2,1.7,.068,,-0.5,-1.1,-1.6,0.1
2009-10,23,TOT,NBA,PG,66,1048,14.8,.554,.259,.265,2.6,7.2,4.8,32.2,2.4,0.4,22.5,21.6,,0.6,0.6,1.2,.053,,-0.7,-2.5,-3.2,-0.3
2009-10,23,SAC,NBA,PG,39,517,16.9,.538,.221,.326,3.3,7.9,5.5,37.7,2.9,0.4,21.4,23.6,,0.4,0.4,0.8,.074,,0.3,-2.1,-1.8,0.0
2009-10,23,NYK,NBA,PG,27,531,12.8,.573,.304,.193,1.9,6.5,4.2,26.9,2.0,0.3,24.0,19.5,,0.2,0.2,0.4,.033,,-1.7,-2.8,-4.6,-0.3
Career,,,NBA,,285,3763,12.9,.500,.312,.210,3.2,8.7,5.9,35.4,2.3,0.2,23.0,19.5,,0.9,2.7,3.6,.046,,-1.0,-1.9,-2.9,-0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,POR,NBA,,219,2715,12.2,.474,.336,.185,3.4,9.3,6.3,36.6,2.3,0.1,23.2,18.6,,0.3,2.1,2.4,.043,,-1.1,-1.7,-2.8,-0.6
1 season,,SAC,NBA,,39,517,16.9,.538,.221,.326,3.3,7.9,5.5,37.7,2.9,0.4,21.4,23.6,,0.4,0.4,0.8,.074,,0.3,-2.1,-1.8,0.0
1 season,,NYK,NBA,,27,531,12.8,.573,.304,.193,1.9,6.5,4.2,26.9,2.0,0.3,24.0,19.5,,0.2,0.2,0.4,.033,,-1.7,-2.8,-4.6,-0.3
