Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2007-08,21,PHI,NBA,PF,76,1107,10.7,.491,.045,.265,8.2,16.6,12.3,2.8,1.1,3.6,12.2,16.1,,0.2,1.4,1.5,.067,,-4.0,0.2,-3.8,-0.5
2009-10,23,PHI,NBA,PF,56,658,10.6,.491,.167,.241,9.5,14.7,12.1,7.5,1.7,3.4,15.4,15.8,,0.1,0.6,0.7,.048,,-2.7,0.4,-2.3,0.0
2010-11,24,NOH,NBA,C,77,1102,10.8,.490,.007,.228,9.8,16.9,13.3,5.3,1.3,2.4,13.6,16.9,,0.2,1.4,1.6,.070,,-3.6,0.9,-2.7,-0.2
2011-12,25,NOH,NBA,PF,40,947,16.6,.537,.026,.135,9.2,15.3,12.3,6.8,1.2,3.6,9.8,20.4,,1.2,1.0,2.2,.110,,-0.6,0.5,-0.1,0.5
2012-13,26,NOH,NBA,C,51,876,16.8,.544,.012,.299,8.6,16.9,12.7,7.0,0.9,4.3,12.5,23.4,,1.1,0.6,1.7,.095,,-1.5,-0.6,-2.1,0.0
2013-14,27,NOP,NBA,PF,31,830,12.4,.495,.000,.177,7.0,18.5,12.7,5.6,0.7,2.9,8.4,18.2,,0.5,0.4,0.9,.054,,-2.6,-0.9,-3.5,-0.3
2014-15,28,NYK,NBA,C,82,1785,12.0,.497,.071,.258,6.2,15.0,10.5,13.5,0.9,2.1,13.6,19.7,,0.5,0.7,1.2,.032,,-2.5,-0.9,-3.4,-0.6
2015-16,29,ORL,NBA,C,76,1181,14.6,.513,.032,.133,4.9,15.8,10.3,8.6,1.4,4.6,9.7,22.1,,0.4,1.4,1.8,.072,,-3.1,0.6,-2.5,-0.1
Career,,,NBA,,489,8486,13.0,.508,.041,.215,7.7,16.1,11.8,7.7,1.1,3.2,11.8,19.2,,4.1,7.5,11.6,.066,,-2.6,0.0,-2.7,-1.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,NOHNOP,NBA,,199,3755,14.0,.518,.012,.210,8.7,16.9,12.8,6.1,1.0,3.3,11.2,19.6,,3.0,3.5,6.5,.082,,-2.1,0.0,-2.1,-0.1
2 seasons,,PHI,NBA,,132,1765,10.7,.491,.089,.256,8.7,15.9,12.2,4.6,1.3,3.5,13.4,15.9,,0.3,1.9,2.2,.060,,-3.5,0.3,-3.2,-0.6
1 season,,NYK,NBA,,82,1785,12.0,.497,.071,.258,6.2,15.0,10.5,13.5,0.9,2.1,13.6,19.7,,0.5,0.7,1.2,.032,,-2.5,-0.9,-3.4,-0.6
1 season,,ORL,NBA,,76,1181,14.6,.513,.032,.133,4.9,15.8,10.3,8.6,1.4,4.6,9.7,22.1,,0.4,1.4,1.8,.072,,-3.1,0.6,-2.5,-0.1
