Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2007-08,19,SAC,NBA,C,71,931,11.6,.486,.066,.182,8.8,20.1,14.6,7.7,0.8,3.3,14.0,19.2,,-0.2,0.8,0.6,.033,,-3.9,-0.5,-4.4,-0.6
2008-09,20,SAC,NBA,C,77,2259,13.0,.509,.144,.170,7.6,20.9,14.2,11.3,1.0,3.1,15.7,20.2,,-0.4,1.2,0.8,.016,,-2.4,0.2,-2.1,-0.1
2009-10,21,SAC,NBA,C,72,1904,13.8,.507,.131,.159,8.6,17.7,13.1,13.2,0.9,3.2,15.5,19.6,,0.5,1.6,2.1,.054,,-1.4,1.1,-0.3,0.8
2010-11,22,PHI,NBA,C,81,1718,12.8,.481,.065,.155,8.7,22.5,15.6,11.2,0.9,3.1,13.8,18.9,,-0.3,2.6,2.4,.066,,-3.1,1.8,-1.3,0.3
2011-12,23,PHI,NBA,C,37,920,18.1,.517,.038,.172,9.4,23.3,16.3,17.6,0.9,3.9,13.8,20.3,,1.1,1.9,2.9,.152,,-0.6,3.3,2.7,1.1
2012-13,24,PHI,NBA,C,82,2233,16.0,.514,.107,.194,8.5,21.7,14.9,13.5,0.6,3.9,13.0,20.9,,1.7,2.8,4.5,.096,,-1.5,1.5,-0.1,1.1
2013-14,25,TOT,NBA,C,80,2470,15.7,.554,.349,.172,5.6,24.2,14.6,15.8,0.9,3.1,15.4,19.6,,2.2,2.3,4.5,.088,,-0.4,0.9,0.5,1.6
2013-14,25,PHI,NBA,C,53,1666,15.3,.546,.346,.172,5.5,24.6,14.7,16.9,0.9,3.2,15.9,19.0,,1.2,1.4,2.6,.075,,-0.8,0.8,0.0,0.8
2013-14,25,CLE,NBA,C,27,804,16.6,.571,.354,.172,5.9,23.6,14.5,13.5,0.8,2.8,14.5,20.7,,1.0,0.9,1.9,.114,,0.6,1.0,1.6,0.7
2014-15,26,LAC,NBA,PF,73,1274,9.8,.478,.424,.164,2.7,19.7,11.4,10.0,1.0,3.4,12.1,17.9,,-0.3,1.5,1.2,.044,,-2.9,1.0,-1.9,0.0
2015-16,27,CHO,NBA,PF,57,1035,12.4,.508,.333,.212,5.3,20.6,12.9,16.3,1.1,2.1,14.8,17.1,,0.6,1.4,1.9,.090,,-1.9,1.3,-0.6,0.4
Career,,,NBA,,630,14744,13.9,.511,.186,.174,7.3,21.3,14.2,13.0,0.9,3.3,14.4,19.5,,4.8,16.1,20.9,.068,,-1.9,1.1,-0.8,4.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,PHI,NBA,,253,6537,15.3,.515,.148,.176,7.9,22.9,15.2,14.3,0.8,3.5,14.0,19.8,,3.7,8.7,12.3,.091,,-1.6,1.6,0.0,3.3
3 seasons,,SAC,NBA,,220,5094,13.0,.504,.125,.168,8.2,19.6,13.9,11.4,0.9,3.2,15.3,19.8,,-0.1,3.6,3.5,.033,,-2.3,0.4,-1.9,0.2
1 season,,LAC,NBA,,73,1274,9.8,.478,.424,.164,2.7,19.7,11.4,10.0,1.0,3.4,12.1,17.9,,-0.3,1.5,1.2,.044,,-2.9,1.0,-1.9,0.0
1 season,,CHO,NBA,,57,1035,12.4,.508,.333,.212,5.3,20.6,12.9,16.3,1.1,2.1,14.8,17.1,,0.6,1.4,1.9,.090,,-1.9,1.3,-0.6,0.4
1 season,,CLE,NBA,,27,804,16.6,.571,.354,.172,5.9,23.6,14.5,13.5,0.8,2.8,14.5,20.7,,1.0,0.9,1.9,.114,,0.6,1.0,1.6,0.7
