Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2004-05,21,PHI,NBA,SG,82,2686,13.5,.580,.260,.385,3.7,15.9,9.7,14.3,2.6,1.4,17.9,12.8,,2.7,4.0,6.6,.118,,-0.6,2.9,2.3,2.9
2005-06,22,PHI,NBA,SF,82,3086,14.8,.598,.230,.507,4.4,13.8,9.1,12.9,2.3,0.5,15.4,14.7,,4.9,2.6,7.5,.116,,1.2,0.9,2.1,3.2
2006-07,23,PHI,NBA,SG,76,3062,18.1,.562,.156,.556,3.0,14.0,8.5,23.8,2.6,0.8,17.5,22.6,,4.1,3.6,7.7,.120,,1.9,1.4,3.4,4.1
2007-08,24,PHI,NBA,SF,82,3242,19.0,.543,.240,.396,3.1,13.4,8.2,20.3,2.8,1.2,12.5,23.8,,5.3,4.4,9.6,.143,,2.9,1.5,4.3,5.2
2008-09,25,PHI,NBA,SF,82,3269,18.4,.560,.228,.454,3.3,14.0,8.6,22.4,2.1,0.9,13.9,22.3,,5.6,3.5,9.2,.134,,2.8,1.0,3.8,4.8
2009-10,26,PHI,NBA,SF,82,3193,17.8,.535,.271,.384,3.0,16.8,9.8,23.7,2.3,1.4,14.3,21.8,,4.0,2.8,6.7,.101,,1.9,0.8,2.7,3.8
2010-11,27,PHI,NBA,SF,67,2469,17.2,.530,.238,.395,2.8,15.2,9.0,26.4,2.1,1.2,13.4,19.2,,3.3,3.5,6.7,.130,,1.5,1.8,3.2,3.2
2011-12 ★,28,PHI,NBA,SF,62,2209,17.6,.537,.305,.310,2.8,16.4,9.6,23.7,2.6,1.0,13.8,17.7,,3.1,4.2,7.3,.158,,1.7,2.7,4.4,3.6
2012-13,29,DEN,NBA,SG,80,2779,15.2,.520,.327,.307,3.4,13.5,8.5,22.4,2.5,1.5,17.1,18.8,,2.4,3.2,5.6,.097,,1.4,1.8,3.2,3.7
2013-14,30,GSW,NBA,SF,63,2040,13.7,.570,.382,.288,2.9,12.6,7.8,18.2,2.3,0.7,16.2,13.3,,2.7,3.1,5.8,.135,,0.5,2.5,3.0,2.6
2014-15,31,GSW,NBA,SF,77,2069,12.3,.553,.427,.230,2.4,10.8,6.7,14.6,2.1,0.9,13.9,13.3,,2.3,2.8,5.1,.117,,0.1,1.5,1.6,1.9
2015-16,32,GSW,NBA,SF,65,1732,12.2,.565,.418,.226,3.4,12.4,8.2,16.3,2.0,0.8,16.3,12.1,,2.3,2.1,4.4,.122,,0.3,1.3,1.6,1.6
Career,,,NBA,,900,31836,16.2,.552,.270,.391,3.2,14.2,8.7,20.1,2.4,1.0,15.0,18.3,,42.4,39.6,82.0,.124,,1.4,1.6,3.0,40.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8 seasons,,PHI,NBA,,615,23216,17.1,.554,.237,.428,3.3,14.8,9.0,20.8,2.4,1.0,14.6,19.6,,32.8,28.4,61.2,.127,,1.7,1.5,3.3,30.8
3 seasons,,GSW,NBA,,205,5841,12.8,.562,.409,.249,2.9,11.9,7.5,16.4,2.2,0.8,15.4,12.9,,7.2,8.0,15.2,.125,,0.3,1.8,2.1,6.0
1 season,,DEN,NBA,,80,2779,15.2,.520,.327,.307,3.4,13.5,8.5,22.4,2.5,1.5,17.1,18.8,,2.4,3.2,5.6,.097,,1.4,1.8,3.2,3.7
