Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2010-11,23,TOT,NBA,PF,49,640,10.1,.444,.320,.126,7.5,18.9,13.2,7.6,1.2,2.0,6.9,16.8,,-0.1,0.7,0.6,.048,,-2.8,0.0,-2.8,-0.1
2010-11,23,BOS,NBA,PF,28,241,8.7,.423,.141,.113,9.2,18.3,14.0,6.4,0.9,2.3,6.3,15.8,,-0.1,0.4,0.4,.075,,-4.1,1.0,-3.0,-0.1
2010-11,23,CLE,NBA,PF,21,399,11.0,.455,.415,.133,6.4,19.3,12.7,8.3,1.4,1.9,7.1,17.5,,0.0,0.3,0.3,.032,,-2.1,-0.7,-2.7,-0.1
2011-12,24,CLE,NBA,PF,21,231,10.4,.427,.323,.185,9.5,16.9,13.0,4.3,1.4,1.0,5.4,14.5,,0.1,0.1,0.2,.046,,-2.7,-1.9,-4.6,-0.2
Career,,,NBA,,70,871,10.2,.440,.321,.140,8.0,18.4,13.2,6.7,1.3,1.8,6.5,16.2,,0.0,0.8,0.9,.048,,-2.8,-0.5,-3.3,-0.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,CLE,NBA,,42,630,10.8,.446,.385,.150,7.6,18.4,12.8,6.8,1.4,1.6,6.6,16.4,,0.1,0.4,0.5,.037,,-2.3,-1.1,-3.4,-0.2
1 season,,BOS,NBA,,28,241,8.7,.423,.141,.113,9.2,18.3,14.0,6.4,0.9,2.3,6.3,15.8,,-0.1,0.4,0.4,.075,,-4.1,1.0,-3.0,-0.1
