Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2011-12,20,UTA,NBA,SG,59,939,14.0,.506,.126,.401,6.9,9.3,8.1,9.5,1.5,0.4,10.8,22.5,,1.1,0.4,1.5,.076,,-0.2,-2.2,-2.5,-0.1
2012-13,21,UTA,NBA,SG,64,1137,11.5,.507,.237,.332,3.8,11.2,7.5,13.0,1.6,0.9,14.3,20.7,,0.3,0.7,1.0,.044,,-1.4,-1.3,-2.7,-0.2
2013-14,22,UTA,NBA,SG,78,2193,15.8,.547,.172,.449,3.0,10.7,6.8,16.9,1.7,0.5,13.0,23.9,,2.6,0.6,3.2,.070,,0.5,-1.7,-1.2,0.5
2014-15,23,UTA,NBA,SG,27,899,13.0,.524,.227,.430,2.5,12.1,7.3,15.2,1.0,0.4,12.7,20.8,,1.1,0.6,1.7,.089,,-0.4,-1.1,-1.6,0.1
2015-16,24,UTA,NBA,SG,31,797,14.3,.520,.237,.422,2.4,13.6,8.0,13.9,1.2,0.4,11.4,25.9,,0.7,0.8,1.5,.090,,-0.9,-1.6,-2.5,-0.1
Career,,,NBA,,259,5965,14.1,.526,.193,.414,3.6,11.2,7.3,14.3,1.5,0.5,12.6,22.9,,5.8,3.1,8.9,.071,,-0.3,-1.6,-1.9,0.2
