Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2009-10,22,POR,NBA,PF,63,707,14.3,.517,.009,.224,9.4,18.7,14.0,3.3,1.9,2.5,6.0,16.8,,0.9,1.0,1.9,.129,,-2.1,0.2,-1.9,0.0
2010-11,23,TOT,NBA,PF,78,1637,10.7,.483,.028,.131,6.9,13.9,10.3,4.3,1.8,2.2,9.3,15.7,,0.3,1.7,2.0,.060,,-3.2,0.5,-2.8,-0.3
2010-11,23,POR,NBA,PF,56,1108,9.5,.457,.014,.155,7.7,13.4,10.4,4.3,1.9,2.4,9.6,14.5,,0.1,1.2,1.3,.057,,-3.5,1.0,-2.5,-0.1
2010-11,23,CHA,NBA,PF,22,529,13.1,.525,.050,.094,5.2,15.0,10.1,4.5,1.5,1.7,8.7,18.3,,0.2,0.5,0.7,.065,,-2.6,-0.6,-3.2,-0.2
2011-12,24,MEM,NBA,PF,64,1124,14.9,.538,.007,.247,9.3,16.4,12.8,5.2,2.0,2.5,8.6,13.6,,1.8,1.7,3.4,.147,,-0.8,1.6,0.8,0.8
2012-13,25,MIN,NBA,PF,80,2010,13.3,.485,.009,.154,7.8,15.6,11.6,5.7,2.2,1.5,7.3,17.2,,1.1,2.4,3.5,.084,,-2.1,1.1,-0.9,0.5
2013-14,26,MIN,NBA,PF,81,1635,12.6,.474,.010,.132,7.3,14.9,11.0,7.7,1.9,2.7,7.2,15.1,,0.9,2.0,2.9,.085,,-2.2,2.1,-0.1,0.8
2014-15,27,NOP,NBA,PF,66,1652,8.9,.473,.029,.139,4.8,12.8,8.8,4.4,1.5,1.7,8.9,10.9,,0.5,1.2,1.6,.047,,-2.6,1.0,-1.6,0.2
2015-16,28,NOP,NBA,SF,80,1971,8.6,.540,.422,.199,3.1,10.4,6.6,5.6,1.1,1.4,8.4,11.0,,1.5,0.7,2.1,.052,,-1.1,-0.1,-1.2,0.4
Career,,,NBA,,512,10736,11.5,.497,.073,.165,6.5,14.1,10.3,5.4,1.7,1.9,8.0,14.1,,7.0,10.6,17.6,.079,,-2.1,0.9,-1.1,2.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,MIN,NBA,,161,3645,13.0,.480,.009,.144,7.6,15.3,11.3,6.6,2.0,2.0,7.2,16.3,,2.0,4.4,6.4,.085,,-2.2,1.6,-0.6,1.3
2 seasons,,NOP,NBA,,146,3623,8.8,.510,.245,.172,3.9,11.5,7.6,5.0,1.2,1.5,8.6,10.9,,1.9,1.8,3.8,.050,,-1.8,0.4,-1.4,0.5
2 seasons,,POR,NBA,,119,1815,11.4,.483,.012,.184,8.4,15.5,11.8,3.9,1.9,2.4,8.1,15.4,,1.0,2.2,3.2,.085,,-3.0,0.7,-2.3,-0.1
1 season,,MEM,NBA,,64,1124,14.9,.538,.007,.247,9.3,16.4,12.8,5.2,2.0,2.5,8.6,13.6,,1.8,1.7,3.4,.147,,-0.8,1.6,0.8,0.8
1 season,,CHA,NBA,,22,529,13.1,.525,.050,.094,5.2,15.0,10.1,4.5,1.5,1.7,8.7,18.3,,0.2,0.5,0.7,.065,,-2.6,-0.6,-3.2,-0.2
