Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2012-13,21,ATL,NBA,SG,61,902,13.0,.576,.469,.238,2.2,9.6,6.0,9.8,0.7,0.8,11.0,18.7,,1.1,0.6,1.7,.091,,-0.5,-2.3,-2.8,-0.2
2013-14,22,ATL,NBA,SG,13,158,4.7,.457,.429,.095,2.2,13.8,8.1,10.4,0.3,0.5,20.1,15.8,,-0.2,0.1,-0.1,-0.043,,-5.7,-1.8,-7.5,-0.2
2014-15,23,ATL,NBA,SG,24,297,15.9,.629,.525,.192,0.8,13.8,7.5,7.0,1.7,0.0,6.9,17.8,,0.6,0.3,0.9,.147,,1.1,-2.1,-0.9,0.1
2015-16,24,TOT,NBA,SG,43,480,10.0,.522,.319,.150,1.8,11.3,6.5,11.7,0.8,0.2,13.7,18.1,,0.0,0.2,0.2,.022,,-3.0,-2.4,-5.4,-0.4
2015-16,24,DAL,NBA,SG,21,193,7.2,.466,.271,.129,2.3,10.2,6.3,7.6,0.8,0.0,12.9,20.1,,-0.2,0.1,-0.1,-0.033,,-5.0,-2.4,-7.4,-0.3
2015-16,24,PHO,NBA,SG,22,287,11.9,.564,.356,.167,1.5,12.0,6.6,14.4,0.8,0.3,14.2,16.7,,0.3,0.1,0.4,.059,,-1.6,-2.3,-4.0,-0.1
Career,,,NBA,,141,1837,12.0,.562,.435,.197,1.9,11.1,6.5,9.9,0.9,0.5,11.7,18.1,,1.5,1.2,2.7,.070,,-1.3,-2.2,-3.6,-0.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,ATL,NBA,,98,1357,12.7,.577,.478,.214,1.9,11.0,6.5,9.3,0.9,0.6,11.0,18.2,,1.5,1.0,2.5,.088,,-0.7,-2.2,-2.9,-0.3
1 season,,PHO,NBA,,22,287,11.9,.564,.356,.167,1.5,12.0,6.6,14.4,0.8,0.3,14.2,16.7,,0.3,0.1,0.4,.059,,-1.6,-2.3,-4.0,-0.1
1 season,,DAL,NBA,,21,193,7.2,.466,.271,.129,2.3,10.2,6.3,7.6,0.8,0.0,12.9,20.1,,-0.2,0.1,-0.1,-0.033,,-5.0,-2.4,-7.4,-0.3
