Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2005-06,23,ORL,NBA,PG,23,246,12.6,.614,.826,.087,2.1,8.3,5.3,10.6,1.5,0.0,12.2,15.7,,0.5,0.1,0.6,.115,,2.5,-2.7,-0.2,0.1
2006-07,24,ORL,NBA,PG,26,288,11.6,.566,.625,.188,1.3,6.3,3.9,20.0,0.7,0.0,13.1,16.0,,0.5,0.2,0.7,.113,,1.0,-3.5,-2.6,0.0
2007-08,25,IND,NBA,PG,66,1356,12.2,.494,.542,.165,2.0,7.3,4.6,27.7,1.3,0.2,10.7,16.5,,1.7,0.8,2.5,.088,,0.2,-2.7,-2.5,-0.2
2008-09,26,IND,NBA,PG,55,719,13.7,.555,.659,.084,0.9,12.4,6.6,23.9,1.8,0.5,10.2,12.5,,1.3,0.6,1.9,.125,,0.8,-1.3,-0.5,0.3
2009-10,27,TOT,NBA,PG,9,51,7.6,.255,.700,.400,0.0,6.8,3.4,21.8,4.0,0.0,0.0,10.5,,0.0,0.1,0.0,.019,,-3.6,-0.3,-3.9,0.0
2009-10,27,IND,NBA,PG,4,25,7.9,.218,.833,.333,0.0,8.8,4.4,22.0,5.9,0.0,0.0,12.1,,0.0,0.0,0.0,-0.005,,-3.6,1.5,-2.1,0.0
2009-10,27,POR,NBA,PG,5,26,7.3,.307,.500,.500,0.0,4.8,2.4,21.7,2.1,0.0,0.0,8.9,,0.0,0.0,0.0,.043,,-3.5,-2.1,-5.6,0.0
Career,,,NBA,,179,2660,12.5,.523,.605,.145,1.6,8.6,5.1,24.2,1.4,0.3,10.8,15.2,,3.9,1.8,5.6,.102,,0.6,-2.4,-1.8,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,IND,NBA,,125,2100,12.7,.509,.579,.143,1.6,9.0,5.3,26.4,1.5,0.3,10.4,15.1,,2.9,1.4,4.3,.099,,0.4,-2.2,-1.8,0.1
2 seasons,,ORL,NBA,,49,534,12.1,.588,.718,.141,1.7,7.2,4.5,15.7,1.1,0.0,12.7,15.9,,1.0,0.3,1.3,.114,,1.7,-3.1,-1.5,0.1
1 season,,POR,NBA,,5,26,7.3,.307,.500,.500,0.0,4.8,2.4,21.7,2.1,0.0,0.0,8.9,,0.0,0.0,0.0,.043,,-3.5,-2.1,-5.6,0.0
