Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2009-10,24,MEM,NBA,SF,80,1321,13.0,.518,.113,.352,6.8,11.0,8.9,6.2,1.3,1.2,14.1,22.1,,0.6,0.7,1.2,.044,,-2.1,-2.2,-4.4,-0.8
2010-11,25,MEM,NBA,SF,78,1577,12.5,.525,.101,.235,3.0,11.2,7.1,6.9,2.3,1.2,10.1,17.3,,1.1,1.8,2.9,.088,,-1.6,0.3,-1.3,0.3
2011-12,26,TOT,NBA,SF,35,375,9.7,.412,.134,.205,6.0,13.1,9.5,6.2,2.4,1.2,10.4,18.9,,-0.3,0.6,0.2,.030,,-4.5,0.0,-4.5,-0.2
2011-12,26,MEM,NBA,SF,21,240,10.6,.419,.108,.145,6.7,13.4,10.0,6.0,2.4,0.7,9.3,18.4,,-0.1,0.3,0.2,.042,,-3.8,-0.4,-4.2,-0.1
2011-12,26,PHI,NBA,SF,14,135,8.2,.399,.182,.318,4.9,12.4,8.6,6.5,2.4,2.2,12.2,19.9,,-0.2,0.2,0.0,.010,,-5.7,0.7,-5.0,-0.1
2012-13,27,IND,NBA,SG,56,693,7.5,.464,.351,.291,4.3,15.3,9.9,9.4,1.2,0.9,16.5,13.2,,-0.2,1.1,0.9,.062,,-3.8,1.0,-2.8,-0.1
Career,,,NBA,,249,3966,11.5,.504,.138,.284,4.8,12.0,8.4,7.0,1.8,1.1,12.5,18.4,,1.1,4.1,5.2,.063,,-2.4,-0.4,-2.9,-0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,MEM,NBA,,179,3138,12.6,.514,.107,.282,4.9,11.3,8.1,6.5,1.9,1.1,12.0,19.4,,1.5,2.8,4.3,.066,,-2.0,-0.8,-2.8,-0.6
1 season,,IND,NBA,,56,693,7.5,.464,.351,.291,4.3,15.3,9.9,9.4,1.2,0.9,16.5,13.2,,-0.2,1.1,0.9,.062,,-3.8,1.0,-2.8,-0.1
1 season,,PHI,NBA,,14,135,8.2,.399,.182,.318,4.9,12.4,8.6,6.5,2.4,2.2,12.2,19.9,,-0.2,0.2,0.0,.010,,-5.7,0.7,-5.0,-0.1
