Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2009-10,23,NYK,NBA,PG,56,1087,14.9,.571,.448,.174,4.1,7.2,5.6,16.6,2.0,0.2,11.6,19.8,,1.8,0.4,2.2,.097,,1.7,-2.4,-0.8,0.3
2010-11,24,NYK,NBA,SG,81,1971,15.2,.534,.507,.142,3.7,10.5,7.1,19.5,2.3,0.1,10.0,20.1,,3.0,1.2,4.2,.101,,2.5,-1.8,0.7,1.4
2011-12,25,NYK,NBA,PG,38,656,7.1,.393,.403,.090,2.8,10.0,6.3,19.6,2.3,0.1,15.7,24.4,,-1.4,0.8,-0.6,-0.046,,-3.9,-1.1,-5.0,-0.5
2012-13,26,TOT,NBA,PG,71,1289,13.4,.531,.464,.180,3.0,9.2,6.1,18.3,2.8,0.2,13.9,19.9,,1.4,1.0,2.4,.089,,0.8,-1.1,-0.3,0.6
2012-13,26,HOU,NBA,PG,49,913,12.3,.522,.460,.193,2.9,8.2,5.6,16.0,2.2,0.2,12.8,21.0,,0.8,0.7,1.5,.081,,0.3,-1.4,-1.1,0.2
2012-13,26,SAC,NBA,PG,22,376,16.0,.558,.474,.140,3.3,11.6,7.3,23.8,4.2,0.2,17.1,17.3,,0.6,0.3,0.9,.110,,2.0,-0.2,1.8,0.4
2013-14,27,TOT,NBA,PG,51,675,9.2,.493,.537,.179,3.4,11.9,7.8,14.6,1.5,0.6,14.2,16.3,,0.2,0.7,0.9,.061,,-1.5,-0.8,-2.3,-0.1
2013-14,27,GSW,NBA,PG,24,265,6.5,.492,.686,.093,1.7,8.9,5.4,10.3,1.1,0.6,15.2,17.5,,-0.1,0.3,0.2,.028,,-2.5,-1.2,-3.7,-0.1
2013-14,27,MIA,NBA,PG,27,410,10.9,.494,.413,.250,4.5,13.9,9.3,17.3,1.7,0.6,13.5,15.6,,0.3,0.4,0.7,.083,,-0.8,-0.5,-1.4,0.1
2014-15,28,NOP,NBA,SG,12,177,11.2,.450,.353,.255,1.3,12.8,7.1,20.0,3.3,1.7,15.0,17.2,,0.0,0.2,0.2,.046,,-2.1,0.8,-1.3,0.0
2015-16,29,NOP,NBA,PG,61,1262,14.7,.543,.456,.222,2.1,10.7,6.3,19.1,2.8,0.3,11.6,19.4,,1.6,0.9,2.5,.094,,1.4,-0.9,0.5,0.8
Career,,,NBA,,370,7117,13.3,.521,.469,.167,3.2,9.9,6.5,18.3,2.4,0.3,12.3,19.8,,6.5,5.2,11.6,.078,,0.8,-1.4,-0.6,2.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,NYK,NBA,,175,3714,13.7,.516,.470,.140,3.7,9.4,6.5,18.7,2.2,0.2,11.6,20.8,,3.3,2.4,5.7,.074,,1.1,-1.9,-0.7,1.2
2 seasons,,NOP,NBA,,73,1439,14.3,.534,.446,.226,2.0,11.0,6.4,19.2,2.8,0.5,11.9,19.1,,1.5,1.1,2.6,.088,,1.0,-0.7,0.3,0.8
1 season,,HOU,NBA,,49,913,12.3,.522,.460,.193,2.9,8.2,5.6,16.0,2.2,0.2,12.8,21.0,,0.8,0.7,1.5,.081,,0.3,-1.4,-1.1,0.2
1 season,,MIA,NBA,,27,410,10.9,.494,.413,.250,4.5,13.9,9.3,17.3,1.7,0.6,13.5,15.6,,0.3,0.4,0.7,.083,,-0.8,-0.5,-1.4,0.1
1 season,,GSW,NBA,,24,265,6.5,.492,.686,.093,1.7,8.9,5.4,10.3,1.1,0.6,15.2,17.5,,-0.1,0.3,0.2,.028,,-2.5,-1.2,-3.7,-0.1
1 season,,SAC,NBA,,22,376,16.0,.558,.474,.140,3.3,11.6,7.3,23.8,4.2,0.2,17.1,17.3,,0.6,0.3,0.9,.110,,2.0,-0.2,1.8,0.4
