Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2005-06,23,LAL,NBA,C,23,161,12.2,.537,.000,.900,8.1,19.0,13.5,7.5,1.0,4.7,14.3,13.8,,0.2,0.2,0.4,.115,,-3.6,1.4,-2.2,0.0
2006-07,24,LAL,NBA,C,72,1087,15.5,.586,.004,.500,9.6,18.3,13.9,9.1,0.8,5.5,13.7,15.7,,1.9,1.1,3.1,.137,,-1.2,1.5,0.2,0.6
2007-08,25,LAL,NBA,C,78,1458,15.0,.539,.003,.469,7.5,15.4,11.6,12.7,1.0,5.3,13.1,16.7,,2.0,2.1,4.2,.137,,-1.5,2.6,1.1,1.1
2008-09,26,GSW,NBA,C,79,1696,14.5,.559,.008,.339,5.7,17.4,11.6,13.9,1.0,6.9,14.3,12.4,,2.2,1.4,3.6,.101,,-1.5,3.1,1.7,1.6
2009-10,27,GSW,NBA,C,42,872,12.6,.574,.007,.534,6.8,17.7,12.2,13.8,1.3,4.4,21.4,11.3,,0.8,0.7,1.4,.078,,-2.1,2.5,0.4,0.5
2010-11,28,NYK,NBA,C,64,1141,13.6,.648,.000,.601,6.4,14.4,10.4,11.5,1.5,4.7,16.6,9.6,,2.1,1.1,3.2,.134,,-0.5,2.5,2.0,1.2
2011-12,29,TOT,NBA,C,17,279,12.3,.597,.030,.667,8.9,20.6,14.8,5.1,2.6,4.9,24.7,9.4,,0.2,0.6,0.8,.137,,-2.4,3.9,1.4,0.2
2011-12,29,WAS,NBA,C,4,58,10.8,1.000,.000,.000,1.9,21.6,11.7,12.2,5.4,4.0,66.7,6.9,,-0.1,0.1,0.1,.057,,-4.0,6.2,2.3,0.1
2011-12,29,MIA,NBA,C,13,221,12.6,.567,.033,.733,10.7,20.3,15.7,3.3,1.9,5.1,16.8,10.0,,0.3,0.5,0.7,.158,,-2.0,3.3,1.2,0.2
2012-13,30,LAC,NBA,C,65,701,9.4,.485,.000,.649,7.8,17.9,12.9,6.8,1.4,4.2,18.9,10.0,,0.1,1.0,1.1,.075,,-3.5,2.9,-0.5,0.3
2013-14,31,MIN,NBA,C,31,606,13.9,.578,.000,.467,9.6,22.0,15.6,5.7,0.7,6.3,15.7,10.7,,0.6,0.9,1.5,.122,,-2.3,4.0,1.7,0.6
2014-15,32,MIN,NBA,C,2,19,4.3,,,,0.0,6.2,3.0,14.0,0.0,0.0,,0.0,,0.0,0.0,0.0,.009,,-5.6,-2.1,-7.7,0.0
Career,,,NBA,,473,8020,13.8,.566,.004,.487,7.4,17.3,12.4,11.0,1.1,5.4,15.5,12.6,,10.1,9.1,19.2,.115,,-1.7,2.7,1.0,6.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,LAL,NBA,,173,2706,15.0,.557,.003,.499,8.4,16.8,12.7,10.9,0.9,5.4,13.4,16.1,,4.1,3.5,7.6,.136,,-1.5,2.1,0.6,1.7
2 seasons,,GSW,NBA,,121,2568,13.9,.563,.008,.395,6.0,17.5,11.8,13.9,1.1,6.0,16.5,12.0,,2.9,2.1,5.0,.093,,-1.7,2.9,1.2,2.1
1 season,,LAC,NBA,,65,701,9.4,.485,.000,.649,7.8,17.9,12.9,6.8,1.4,4.2,18.9,10.0,,0.1,1.0,1.1,.075,,-3.5,2.9,-0.5,0.3
1 season,,NYK,NBA,,64,1141,13.6,.648,.000,.601,6.4,14.4,10.4,11.5,1.5,4.7,16.6,9.6,,2.1,1.1,3.2,.134,,-0.5,2.5,2.0,1.2
2 seasons,,MIN,NBA,,33,625,13.6,.578,.000,.467,9.3,21.5,15.3,5.9,0.6,6.1,15.7,10.4,,0.7,0.9,1.5,.118,,-2.4,3.8,1.4,0.5
1 season,,MIA,NBA,,13,221,12.6,.567,.033,.733,10.7,20.3,15.7,3.3,1.9,5.1,16.8,10.0,,0.3,0.5,0.7,.158,,-2.0,3.3,1.2,0.2
1 season,,WAS,NBA,,4,58,10.8,1.000,.000,.000,1.9,21.6,11.7,12.2,5.4,4.0,66.7,6.9,,-0.1,0.1,0.1,.057,,-4.0,6.2,2.3,0.1
