Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2008-09,20,MEM,NBA,PF,76,1464,11.3,.456,.005,.138,8.9,20.3,14.5,5.0,1.9,2.9,9.2,16.3,,-0.1,1.8,1.7,.055,,-3.9,0.8,-3.1,-0.4
2009-10,21,MEM,NBA,PF,32,457,10.5,.449,.007,.205,9.4,18.7,14.0,4.9,1.6,2.3,12.1,17.4,,-0.1,0.4,0.3,.031,,-3.9,-0.4,-4.3,-0.3
2010-11,22,MEM,NBA,PF,80,1609,15.7,.534,.010,.215,8.5,17.0,12.7,5.4,1.7,3.2,11.4,21.6,,1.5,2.2,3.8,.113,,-1.6,0.3,-1.3,0.3
2012-13,24,MEM,NBA,PF,59,970,11.8,.477,.050,.128,8.1,12.5,10.3,5.9,1.3,2.8,10.2,20.1,,0.2,1.5,1.7,.084,,-2.9,0.5,-2.4,-0.1
2013-14,25,DEN,NBA,SF,68,1161,9.4,.459,.156,.151,4.8,14.7,9.8,8.0,1.6,3.0,11.7,18.1,,-0.5,1.2,0.7,.029,,-3.8,1.0,-2.8,-0.2
2014-15,26,DEN,NBA,PF,58,988,11.5,.466,.286,.154,5.6,13.4,9.3,9.3,2.4,2.1,10.3,20.0,,-0.1,0.9,0.9,.042,,-1.8,0.7,-1.1,0.2
2015-16,27,DEN,NBA,PF,70,1516,12.5,.514,.239,.108,6.2,15.4,10.7,10.0,1.8,2.6,11.4,16.7,,1.0,1.3,2.3,.072,,-1.2,0.8,-0.3,0.6
Career,,,NBA,,443,8165,12.2,.487,.112,.156,7.3,16.1,11.6,7.0,1.8,2.8,10.9,18.6,,1.9,9.4,11.3,.066,,-2.5,0.6,-1.9,0.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,MEM,NBA,,247,4500,12.9,.492,.017,.173,8.6,17.3,12.9,5.3,1.7,2.9,10.6,19.1,,1.4,6.0,7.4,.079,,-2.9,0.4,-2.4,-0.5
3 seasons,,DEN,NBA,,196,3665,11.2,.482,.227,.136,5.6,14.6,10.0,9.2,1.9,2.6,11.2,18.0,,0.4,3.4,3.8,.050,,-2.2,0.8,-1.3,0.6
