Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2004-05,21,UTA,NBA,SG,68,906,8.6,.456,.259,.293,6.7,10.0,8.3,6.8,1.6,1.8,13.5,21.8,,-0.7,0.4,-0.2,-0.012,,-2.9,-2.0,-5.0,-0.7
2005-06,22,NOK,NBA,SG,68,1310,14.6,.537,.285,.258,4.9,9.9,7.3,13.9,1.2,1.4,12.2,20.5,,1.4,0.9,2.2,.082,,0.6,-1.1,-0.5,0.5
2006-07,23,HOU,NBA,SF,39,563,12.2,.536,.301,.514,3.5,13.4,8.5,11.3,1.0,1.6,12.7,17.0,,0.5,0.9,1.4,.117,,-2.3,0.8,-1.5,0.1
2007-08,24,TOT,NBA,SF-PF,36,761,13.3,.573,.122,.466,4.4,15.0,9.6,12.9,1.4,1.6,18.6,16.6,,0.6,0.5,1.1,.068,,-1.6,0.4,-1.2,0.2
2007-08,24,HOU,NBA,PF,9,81,14.4,.518,.321,.393,7.1,9.6,8.4,16.4,0.7,0.9,10.9,20.8,,0.1,0.1,0.2,.117,,-0.3,-1.2,-1.5,0.0
2007-08,24,MIN,NBA,SF,27,680,13.2,.582,.087,.478,4.1,15.7,9.7,12.5,1.5,1.6,19.8,16.1,,0.5,0.4,0.9,.063,,-1.7,0.6,-1.2,0.1
Career,,,NBA,,211,3540,12.4,.520,.252,.337,5.0,11.6,8.2,11.5,1.3,1.6,13.8,19.4,,1.8,2.7,4.5,.061,,-1.3,-0.7,-2.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,NOK,NBA,,68,1310,14.6,.537,.285,.258,4.9,9.9,7.3,13.9,1.2,1.4,12.2,20.5,,1.4,0.9,2.2,.082,,0.6,-1.1,-0.5,0.5
1 season,,UTA,NBA,,68,906,8.6,.456,.259,.293,6.7,10.0,8.3,6.8,1.6,1.8,13.5,21.8,,-0.7,0.4,-0.2,-0.012,,-2.9,-2.0,-5.0,-0.7
2 seasons,,HOU,NBA,,48,644,12.4,.533,.305,.494,3.9,12.9,8.5,11.9,1.0,1.5,12.4,17.4,,0.6,1.0,1.6,.117,,-2.1,0.5,-1.5,0.1
1 season,,MIN,NBA,,27,680,13.2,.582,.087,.478,4.1,15.7,9.7,12.5,1.5,1.6,19.8,16.1,,0.5,0.4,0.9,.063,,-1.7,0.6,-1.2,0.1
