Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2009-10,22,MIN,NBA,SG,76,1384,9.6,.527,.362,.156,2.6,10.4,6.4,8.3,0.7,0.3,13.4,17.4,,0.3,0.1,0.4,.014,,-2.1,-2.6,-4.8,-1.0
2010-11,23,MIN,NBA,SG,62,1181,8.6,.488,.305,.134,2.4,7.9,5.1,9.4,1.2,0.2,11.2,17.1,,0.1,0.1,0.3,.010,,-2.2,-2.3,-4.6,-0.8
2011-12,24,MIN,NBA,SG,51,973,9.4,.487,.358,.132,1.6,9.7,5.6,5.5,1.4,0.7,7.5,15.8,,0.3,0.5,0.8,.041,,-1.9,-0.7,-2.6,-0.2
2012-13,25,TOT,NBA,SG,78,1661,12.2,.546,.454,.142,1.7,10.3,5.8,10.1,1.4,0.1,9.2,16.8,,2.1,1.1,3.2,.093,,0.2,-1.6,-1.4,0.3
2012-13,25,MEM,NBA,SG,40,676,9.8,.529,.487,.080,0.9,8.4,4.5,9.9,1.3,0.1,10.4,15.7,,0.6,0.8,1.3,.094,,-0.9,-1.1,-1.9,0.0
2012-13,25,CLE,NBA,SG,38,985,13.9,.556,.433,.179,2.2,11.6,6.7,10.3,1.5,0.2,8.5,17.6,,1.6,0.3,1.9,.093,,1.0,-2.0,-1.0,0.2
2013-14,26,DAL,NBA,SG,45,393,12.2,.554,.468,.087,2.4,10.2,6.3,7.1,2.1,0.4,7.8,16.4,,0.4,0.2,0.7,.084,,0.0,-1.7,-1.7,0.0
2014-15,27,LAL,NBA,SG,65,1675,11.6,.504,.394,.104,2.0,12.3,6.9,10.2,1.0,0.1,7.2,18.5,,1.1,0.1,1.2,.034,,-0.4,-2.6,-3.0,-0.4
2015-16,28,BRK,NBA,SG,76,1615,10.1,.498,.478,.112,1.4,10.9,6.1,7.8,1.5,0.3,7.1,17.5,,0.5,0.3,0.8,.025,,-0.9,-2.3,-3.2,-0.5
Career,,,NBA,,453,8882,10.5,.512,.403,.126,1.9,10.4,6.1,8.7,1.2,0.3,9.1,17.2,,4.9,2.5,7.4,.040,,-1.0,-2.1,-3.1,-2.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,MIN,NBA,,189,3538,9.2,.503,.341,.142,2.3,9.4,5.8,7.9,1.1,0.4,11.2,16.8,,0.7,0.8,1.5,.020,,-2.1,-2.0,-4.1,-1.9
1 season,,BRK,NBA,,76,1615,10.1,.498,.478,.112,1.4,10.9,6.1,7.8,1.5,0.3,7.1,17.5,,0.5,0.3,0.8,.025,,-0.9,-2.3,-3.2,-0.5
1 season,,LAL,NBA,,65,1675,11.6,.504,.394,.104,2.0,12.3,6.9,10.2,1.0,0.1,7.2,18.5,,1.1,0.1,1.2,.034,,-0.4,-2.6,-3.0,-0.4
1 season,,DAL,NBA,,45,393,12.2,.554,.468,.087,2.4,10.2,6.3,7.1,2.1,0.4,7.8,16.4,,0.4,0.2,0.7,.084,,0.0,-1.7,-1.7,0.0
1 season,,MEM,NBA,,40,676,9.8,.529,.487,.080,0.9,8.4,4.5,9.9,1.3,0.1,10.4,15.7,,0.6,0.8,1.3,.094,,-0.9,-1.1,-1.9,0.0
1 season,,CLE,NBA,,38,985,13.9,.556,.433,.179,2.2,11.6,6.7,10.3,1.5,0.2,8.5,17.6,,1.6,0.3,1.9,.093,,1.0,-2.0,-1.0,0.2
