Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2006-07,21,NJN,NBA,PG,79,1315,11.5,.474,.310,.162,2.6,11.9,7.3,34.4,1.2,0.1,20.1,25.0,,-1.1,1.0,-0.1,-0.004,,-2.5,-2.3,-4.8,-0.9
2007-08,22,NJN,NBA,PG,53,854,11.0,.499,.485,.160,1.9,11.8,6.9,27.8,1.5,0.3,19.3,20.8,,-0.4,0.5,0.2,.009,,-1.6,-2.3,-3.9,-0.4
2008-09,23,GSW,NBA,PG,9,54,3.7,.305,.353,.353,0.0,8.1,4.0,32.6,0.9,1.3,16.9,18.7,,-0.1,0.0,-0.1,-0.127,,-6.7,-4.9,-11.7,-0.1
2009-10,24,MEM,NBA,PG,62,872,10.6,.456,.299,.203,1.7,10.7,6.2,26.7,1.9,0.1,20.0,18.5,,-0.4,0.5,0.0,.002,,-2.4,-2.0,-4.5,-0.5
Career,,,NBA,,203,3095,11.0,.473,.354,.174,2.1,11.5,6.8,30.4,1.5,0.2,19.8,21.9,,-2.0,2.0,0.0,-0.001,,-2.3,-2.3,-4.6,-2.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,NJN,NBA,,132,2169,11.3,.483,.372,.161,2.3,11.9,7.1,31.8,1.3,0.2,19.8,23.3,,-1.5,1.5,0.1,.001,,-2.1,-2.3,-4.4,-1.3
1 season,,MEM,NBA,,62,872,10.6,.456,.299,.203,1.7,10.7,6.2,26.7,1.9,0.1,20.0,18.5,,-0.4,0.5,0.0,.002,,-2.4,-2.0,-4.5,-0.5
1 season,,GSW,NBA,,9,54,3.7,.305,.353,.353,0.0,8.1,4.0,32.6,0.9,1.3,16.9,18.7,,-0.1,0.0,-0.1,-0.127,,-6.7,-4.9,-11.7,-0.1
