Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2013-14,22,LAC,NBA,SF,43,395,6.7,.460,.603,.074,3.2,11.7,7.6,4.3,1.1,0.2,9.4,15.4,,-0.2,0.3,0.2,.019,,-2.9,-1.8,-4.7,-0.3
2014-15,23,TOT,NBA,SF,36,338,6.2,.466,.657,.129,0.3,16.0,8.3,3.2,1.5,0.9,9.8,10.9,,-0.2,0.3,0.1,.019,,-3.6,-0.4,-4.0,-0.2
2014-15,23,LAC,NBA,SF,25,263,8.8,.578,.722,.093,0.0,16.8,8.6,3.1,1.7,0.6,9.6,10.7,,0.1,0.3,0.4,.074,,-1.7,-0.4,-2.1,0.0
2014-15,23,PHO,NBA,SF,11,75,-3.1,.113,.438,.250,1.4,13.3,7.3,3.4,0.7,2.0,10.1,11.6,,-0.3,0.0,-0.3,-0.173,,-10.5,-0.3,-10.8,-0.2
2015-16,24,DET,NBA,SF,37,429,12.0,.583,.541,.153,3.4,14.3,8.6,9.2,1.2,0.4,7.1,11.4,,0.8,0.4,1.2,.134,,0.0,0.0,0.0,0.2
Career,,,NBA,,116,1162,8.5,.504,.595,.114,2.4,13.9,8.2,5.8,1.3,0.5,8.7,12.6,,0.4,1.0,1.5,.061,,-2.0,-0.7,-2.7,-0.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,LAC,NBA,,68,658,7.6,.497,.640,.080,1.9,13.7,8.0,3.8,1.4,0.4,9.5,13.5,,0.0,0.6,0.6,.041,,-2.4,-1.2,-3.6,-0.3
1 season,,DET,NBA,,37,429,12.0,.583,.541,.153,3.4,14.3,8.6,9.2,1.2,0.4,7.1,11.4,,0.8,0.4,1.2,.134,,0.0,0.0,0.0,0.2
1 season,,PHO,NBA,,11,75,-3.1,.113,.438,.250,1.4,13.3,7.3,3.4,0.7,2.0,10.1,11.6,,-0.3,0.0,-0.3,-0.173,,-10.5,-0.3,-10.8,-0.2
