Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2011-12,20,GSW,NBA,C,42,568,10.4,.442,.005,.249,10.8,17.1,14.0,4.5,1.5,2.7,13.4,21.8,,-0.5,0.4,-0.2,-0.014,,-5.3,-1.6,-7.0,-0.7
2012-13,21,TOT,NBA,C,21,68,6.2,.413,.000,.250,10.0,22.3,16.3,2.3,0.7,2.3,18.4,21.5,,-0.2,0.1,-0.1,-0.049,,-9.5,-2.4,-11.9,-0.2
2012-13,21,GSW,NBA,C,20,63,6.1,.413,.000,.250,10.8,18.7,14.9,2.5,0.8,2.5,18.4,23.2,,-0.2,0.1,-0.1,-0.063,,-9.1,-2.4,-11.5,-0.2
2012-13,21,ATL,NBA,C,1,5,8.5,,,,0.0,67.7,34.3,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,.122,,-13.8,-2.6,-16.4,0.0
2013-14,22,NYK,NBA,C,41,398,13.0,.532,.000,.414,10.9,21.6,16.1,3.3,0.8,4.5,15.9,19.1,,0.1,0.4,0.5,.064,,-4.3,-0.8,-5.1,-0.3
Career,,,NBA,,104,1034,11.1,.471,.003,.304,10.8,19.2,15.0,3.9,1.2,3.3,14.7,20.7,,-0.5,0.8,0.3,.014,,-5.2,-1.4,-6.6,-1.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,GSW,NBA,,62,631,10.0,.439,.004,.249,10.8,17.3,14.1,4.3,1.4,2.7,14.0,21.9,,-0.7,0.4,-0.2,-0.019,,-5.7,-1.7,-7.4,-0.9
1 season,,NYK,NBA,,41,398,13.0,.532,.000,.414,10.9,21.6,16.1,3.3,0.8,4.5,15.9,19.1,,0.1,0.4,0.5,.064,,-4.3,-0.8,-5.1,-0.3
1 season,,ATL,NBA,,1,5,8.5,,,,0.0,67.7,34.3,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,.122,,-13.8,-2.6,-16.4,0.0
